leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
393.5757033,111.1541893,390.6019291,207.5410732,387.1128169,93.39003302,385.1787156,81.83271252,341.4457972,118.3483479,347.7887125,203.688621,342.3010416,104.2587275,378.7074891,82.47010689
397.1391851,109.8651794,391.1399151,207.8398273,388.1989019,94.11477248,384.0213336,79.88224342,342.0761906,117.3099502,348.1651731,203.7423814,344.1616748,102.5376159,371.1315287,86.53040998
394.8928987,102.7146662,390.9440965,207.4341104,389.0416651,97.29832242,379.1973569,80.61561004,344.9506279,115.1232945,351.076121,203.9241229,341.0755754,100.6830784,363.8932804,88.10600688
399.2527775,106.2957587,391.0771624,206.1988608,387.0340047,95.00242176,380.6053449,78.52793086,341.5855442,116.7635893,347.9972018,202.0336514,343.5481363,101.2352278,371.0328913,85.60780725
399.1940486,108.9334824,390.9875502,205.9341164,387.4710034,94.86340323,380.075988,79.49690578,342.6630191,116.6787604,347.4821525,201.9572519,344.4987476,102.1944878,374.5366946,83.83395287
399.780084,111.4082251,391.6497528,202.3387888,386.4389192,92.56434587,391.0779456,88.48437299,343.6157708,116.9860534,348.2390856,197.1586966,341.513327,91.8489201,383.0932196,86.32193772
395.7281705,116.5252255,391.550671,202.5257612,387.6595187,87.91479443,387.6768801,85.70612707,341.7987352,112.145998,351.0644786,201.7631695,346.4888466,98.52558448,379.8609095,89.88708225
410.3956695,106.4771317,391.9260726,205.7730553,387.2636972,97.5932779,406.5593236,89.42639605,332.8019346,109.7340469,353.9854181,198.047424,341.0060844,103.6340772,361.0519191,78.85007431
438.3341434,88.33887908,390.729533,205.8042509,392.951836,93.43561288,437.3141148,71.48759238,321.8525344,104.9175081,351.0037523,202.5586626,340.6238101,95.52688626,312.8840528,86.2382692
449.0471327,81.13768228,391.8440993,205.8691015,400.667995,92.73581033,487.920844,74.41126053,297.7472418,92.58687464,354.0947806,200.9920809,334.515219,92.27852438,267.4829798,86.97193892
449.6084328,84.39319,390.0157817,205.4951718,398.1774328,90.45075834,507.0738164,74.48939313,296.3878196,98.2647384,350.7876814,204.1753262,335.0195021,92.09906799,241.2761706,86.09108718
451.5151273,84.06971073,388.7281536,203.2493919,397.558344,91.68704199,499.0896064,83.24360206,291.6955858,93.88889564,351.3376883,202.5953525,341.9831974,89.64758306,237.7928247,89.42231039
458.222946,83.36727808,388.726733,205.0985302,399.3898832,89.65032679,499.7730901,84.77055994,286.5903066,95.57446191,349.3915111,200.1516593,335.6216358,87.87065934,235.6865524,91.54263425
444.0511769,87.19821428,388.3545926,202.8005086,396.4410255,92.65682166,486.5162355,89.3811475,286.4231537,94.84276955,354.2943348,197.9971677,337.257964,91.5605693,252.830609,98.02302839
456.2090789,86.70305653,388.2119387,203.0090505,397.6699368,91.87695568,474.1845769,90.88979728,284.1023704,97.41279846,349.9864508,203.7660674,335.155706,93.1308225,250.3449765,110.9330668
450.6812851,90.29899013,386.647419,205.2388322,390.5519764,92.26738573,442.4834578,105.6073318,311.9543878,110.5562605,348.1040461,202.4800262,337.0201698,97.20073761,282.6656967,112.0106457
446.0481647,107.8267119,386.3443341,205.4050288,393.2510103,96.60804015,426.311291,105.5055478,313.2223653,127.8407138,347.4547482,206.171708,333.5922411,101.6229552,304.7796178,117.0546752
441.9672618,114.888676,386.2940922,203.5476402,391.1049996,96.36637566,415.5059588,113.5166402,298.4749031,121.5282367,347.8915672,204.3268142,334.5166793,105.7734903,310.010928,115.9320497
438.5649825,127.1740755,390.3612164,205.681798,393.6795915,101.8784664,390.5711822,119.4912812,296.6806178,138.5654064,350.5453238,203.5763832,333.1968187,109.6180303,340.8415437,122.0888209
428.3093893,134.0620196,384.8788035,205.7911794,392.7675806,106.4272558,387.3667896,125.7342782,319.4235796,141.0382563,347.4026481,212.797845,336.6017114,110.958298,359.7102724,120.9939173
423.0737112,136.7944598,384.6964679,206.4587879,390.6651915,108.9125452,388.4730979,128.635236,328.9766141,145.0364111,350.8130041,203.0543632,336.3845558,109.792818,366.0109089,118.1816393
415.7059108,131.9031465,384.9872235,208.692407,390.0847555,104.0577815,381.9868093,112.1956621,338.7083745,135.2364184,344.2177608,205.9678547,342.9225786,105.4139389,370.7643221,108.6373343
397.5785872,118.9956119,386.769652,209.5471341,388.7237464,104.0514852,377.5761029,96.31117878,340.4626076,126.4360163,349.0506783,207.4317538,339.2317633,104.545966,367.5782642,102.045805
389.7510753,116.0474363,384.5889416,209.5999374,387.0964378,105.0063293,388.6868521,85.14409265,335.3421482,115.8817552,347.6921701,206.6662693,337.937057,104.5729615,368.7677828,80.57124779
394.2207278,115.7658139,384.7056049,207.4827798,387.6938437,103.4023689,374.9806128,82.16938141,338.2716588,118.3716939,346.6537196,205.6554204,342.0320433,101.6299768,363.8493092,89.42871827
395.8389744,117.1376486,384.4722592,206.7184686,385.2043698,101.6777191,377.5090646,78.71382201,338.2739484,114.8086684,346.0582533,205.3509204,340.9954494,99.61038338,364.6456982,74.75346738
397.5525906,117.8109248,384.024079,206.0788127,385.1782769,98.1525861,378.9147609,81.83265876,337.8168356,116.171586,345.2288486,204.2990022,339.0409677,96.8731012,360.8365621,81.87473317
392.6433397,107.3201448,384.5348983,206.5113951,382.7803707,95.84623099,379.1878342,80.84700561,340.4065978,113.6416935,345.0597019,204.5131185,338.6562487,95.38385104,362.9516958,72.86379777
395.5158102,116.5595419,384.6903923,206.1149695,382.3224622,94.95760989,379.1793993,78.46109411,338.2693886,112.7488239,344.2996143,203.436792,341.0199355,102.3675282,359.3736352,80.17016618
396.4565554,114.0933544,384.1400167,206.1004569,381.9146769,95.41133025,380.6318677,84.83795709,339.1935766,112.3635449,343.2231954,203.5857228,340.0178273,98.49246381,359.6787851,77.34498523
398.1665897,111.0269162,384.2518118,206.657072,381.1799893,94.90201034,384.4367831,80.0153826,338.8603911,112.760843,345.7538999,203.3802453,340.2760869,101.1597114,366.6203312,78.33149974
398.4959691,111.6541328,384.4294168,207.1182791,380.8820009,94.81576668,384.0281924,80.8060887,339.0087518,112.403609,343.1138655,203.7002745,337.7108255,95.93224775,359.098004,72.7888353
394.2851375,115.3130111,384.61974,207.0992437,381.6865681,98.68470216,379.2327784,78.20641949,339.1772922,112.5286583,345.73192,204.2199338,339.9773482,106.2390506,364.0924898,79.58317875
394.2681553,118.4660893,384.2771045,207.5189773,381.2771161,97.87690078,380.296639,81.22275464,338.1921516,114.5184552,346.0625492,205.1315587,339.6369104,108.6802375,366.4397254,80.08939858
395.738421,118.2126446,384.4021837,206.9525884,380.9743348,93.41125651,382.5205868,89.60965954,336.2433655,115.1809508,344.2447547,204.6111043,340.7038195,107.5067318,360.081078,74.76438692
393.9040306,111.5204077,384.5454828,206.8745314,380.2311322,92.01783693,380.9966118,90.99683823,337.8647239,115.268922,345.5729906,207.4517066,334.5911535,99.83790415,363.4361433,74.17918575
390.5988862,112.9225016,384.4962884,207.4947592,381.2608018,90.56413101,379.1294233,91.02341947,339.4912015,114.46281,344.9039036,206.363615,339.5534121,106.2866857,369.1311735,78.01896934
