leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
320.8876867,182.3490623,314.347552,230.8159999,311.5611034,125.6593893,332.0640426,235.748133,239.7967902,185.5665378,270.3126352,231.9821829,246.4795213,121.4323702,238.6226664,241.0189656
322.0696969,182.8334178,312.4004981,233.2339296,311.7758495,125.6575452,333.6057806,237.301374,240.6329265,184.0945918,270.6628143,232.9429735,245.5138626,121.6479667,247.4025202,238.586548
322.7332498,182.8898107,312.7256245,232.9880021,312.4605493,126.0662255,335.2138481,238.2921473,240.5366374,184.2663998,267.0740183,230.834356,248.8201062,122.6128947,240.5528199,238.7635624
325.2535136,183.3653388,313.8668524,234.0307829,313.5112797,125.1719978,336.6575473,238.6038403,242.2824769,184.8759891,268.9147658,230.0716468,247.5272991,122.9341013,243.2467757,241.1868199
323.6209177,183.1808597,310.6705034,234.2761074,313.2552968,126.9106887,336.8533698,237.4514944,240.6470018,185.0706457,267.8324643,230.4319019,250.1667943,123.4193187,241.6400527,240.8031618
323.0909939,184.0775763,317.7525787,231.460725,312.1964136,127.9948617,338.0701728,232.648487,239.9295955,186.8897008,268.3111773,231.1843677,248.2942762,126.2421167,241.8721344,242.2782377
324.6681337,188.4743966,316.017503,237.7360328,313.8647624,128.6292411,336.7949646,239.6264844,241.9159585,186.1592477,269.1609831,233.0612508,249.231858,127.4669645,240.4610688,240.5184076
326.4566442,190.7257105,312.7205425,236.9182519,315.0573352,129.6561141,337.1424408,241.5669365,241.9650888,191.363663,269.5350718,234.8983623,250.4164832,128.0880887,240.8945722,243.0736249
327.129586,190.7468953,313.6374768,238.6252005,314.6876402,131.9272218,335.1269337,243.1198272,242.0240154,191.6453465,268.7286903,237.6536842,248.1605283,129.6632225,247.3825292,244.3082463
327.6324572,193.3805152,313.9942459,240.113169,312.6751043,135.1440872,335.402439,243.1457357,242.1499498,192.9173887,270.0970192,240.5421241,249.6961761,134.1911422,246.4963538,245.0743638
327.8591006,192.7657591,314.0318302,239.8422023,312.8928402,135.8768569,334.4932916,244.0939874,241.7875002,193.3122164,270.174755,241.3260175,250.1813554,134.5012738,245.4857735,245.7849957
327.3119478,194.8451961,316.0395485,245.1145691,314.3102706,137.4470889,338.5706344,247.5878418,242.5236871,196.3227749,268.8295467,242.5007255,248.4618299,136.9378032,244.5044544,249.0829468
328.5804546,194.7805052,317.5884103,245.7469737,315.1975582,138.8295092,337.0412484,246.08877,242.3910496,197.3425184,269.0870942,243.2286023,250.2068226,136.4624727,250.1126155,249.0899924
329.1527845,195.5796054,314.3647276,247.0190956,315.987833,139.1120581,337.3210178,247.1614276,242.575001,198.8457308,270.0401903,244.6867474,249.940757,136.8996496,243.6449256,253.4850124
330.2374842,197.5975702,315.3314798,247.0723817,316.9612142,140.1997612,339.0363069,247.0613548,242.6281093,200.1282213,270.7735663,244.8917831,250.5610369,138.4512933,244.8949483,254.6586533
326.1910833,196.0872747,316.1086785,247.2777561,318.0267812,140.2232615,337.9808865,248.8473532,242.6076463,201.9405224,270.987126,246.0669765,250.8837243,138.2897011,245.2852361,249.7059236
330.6528791,198.0637935,317.111272,247.5946852,318.6457205,141.6432843,338.0984943,250.4034842,244.9172852,202.4452508,275.3173132,247.6682257,252.8327047,138.9018089,247.2348621,250.2597509
326.9273186,198.3341494,317.5693044,247.8651254,319.0513866,141.492127,342.0619295,243.1590043,245.6522715,201.0084402,276.4428258,248.3511114,253.4611499,138.2194397,247.1456181,251.8735808
331.0303329,197.2300756,317.5355429,247.6718465,319.7240895,140.4826713,339.8500691,249.7080076,244.374872,200.9782258,272.9257881,248.5275622,254.9393502,137.5446722,248.6138604,252.1730409
331.3420975,197.9579902,317.9662786,247.6141805,320.0515091,140.621941,341.0728624,249.6384613,245.0239227,202.6031045,273.7224919,248.6011253,254.9307291,137.894032,248.5900389,253.159303
332.3489287,198.5335356,318.1550886,247.4593114,320.3424097,140.6125622,342.1273456,246.5397845,244.8147183,201.8226841,276.7620704,248.0220542,255.2961047,138.501605,248.6809068,252.4948574
332.8945235,191.5079229,318.6207305,247.139514,321.0963205,140.1721964,344.6478871,245.2146035,245.2289258,200.2540725,273.411744,248.3748515,255.0076205,137.3971995,249.2417981,249.1132172
328.1307757,198.045944,317.5491017,248.2263229,322.7612011,140.0190091,340.8355966,253.9153347,247.7951333,199.8274775,276.1707514,248.083489,252.8120969,137.2999458,248.5153057,248.5844201
331.7586285,202.3675699,316.390083,250.1805728,321.5157935,140.3674615,335.4925262,255.1533492,245.1618387,197.1843411,274.2506421,246.5354203,254.5446628,135.3996368,246.1064581,248.7759582
331.7832554,198.4484893,312.0915825,248.195071,321.4716993,140.0467924,316.639325,249.615106,245.5717958,195.3247467,268.9508275,243.4900489,254.1145547,136.2433668,242.1910846,249.628786
321.151597,196.4782113,314.8982103,241.9131658,319.1695475,135.9055347,277.3962111,224.209401,247.5699023,195.4017715,270.5963515,249.2871281,254.0202319,133.5646128,247.3310524,247.8853637
313.5132751,191.0544559,313.3158895,243.1846885,318.0307112,135.7903876,259.8877601,210.8376334,247.0696843,200.069178,272.0597633,245.6305974,253.4578703,136.0014625,240.8940428,230.7391813
303.5824415,170.9351939,310.0725128,239.3217352,318.2572358,131.3977974,259.9332758,170.2771363,242.7148438,185.2319659,271.8852384,244.3756098,255.7564456,132.1991282,233.9728963,236.8051712
314.8766377,145.312085,314.5515741,245.2397115,314.2314413,124.8315874,289.8611313,124.2488907,240.1599153,175.7470285,273.5750768,243.7891192,252.0932889,122.5963492,239.7799889,251.2933018
317.9118902,158.6958392,313.1536476,246.285495,315.2652162,125.3204668,306.4436773,161.8674727,238.931174,190.3060718,269.7530586,244.1745082,256.3205223,127.8817708,240.9238367,248.5965753
322.3362092,84.87325865,310.4498609,248.0599244,310.3627014,118.2187911,303.2773175,64.13911215,245.9041136,196.4390982,271.8306839,244.9654391,254.938586,127.9514104,242.8490113,249.1218475
331.3455241,81.77793238,307.6259931,237.8632125,312.2264435,121.8465356,292.0943995,25.9841175,242.9562342,198.9254644,266.2319424,244.8917375,250.5970165,137.8891581,240.4500695,249.5011408
332.1892873,69.06252824,311.4332405,243.2649188,314.5133312,120.6232994,306.1342663,15.26738286,241.9983649,201.4968655,266.3753969,244.3988829,250.0028583,136.1391905,239.350386,250.3103252
333.0541405,72.31268615,309.865824,247.2649233,309.9840337,116.4357005,327.5895711,8.523496037,241.2984363,201.7915777,264.7362205,246.1109886,246.7213703,139.5277299,237.828293,251.0067678
340.2208412,71.97454704,309.0851518,243.4177743,312.5730058,116.6946107,349.5218616,-4.469992207,238.8136344,202.1402204,264.6425906,245.52943,245.218208,137.6871257,238.1169837,251.1492089
349.7118135,75.64206812,309.4091157,243.3602525,312.346448,120.1955893,382.1186744,4.219067665,236.742459,201.7154413,268.7198265,246.9953823,243.7241321,137.1981665,236.3613317,252.3851855
371.7340655,88.20524222,308.6211349,239.406261,312.6630497,119.9641006,412.3188146,38.41535629,235.7247561,201.7624155,268.9771261,244.7290946,242.2123059,139.346463,235.9525985,253.388421
381.1184004,108.8153706,309.0918948,243.5542172,312.0603344,123.4927124,433.6477151,76.63992695,235.3104435,201.5103716,268.9593328,244.5091644,242.8161799,136.7499632,235.6601871,251.8975829
381.30397,130.823594,310.5073576,246.4071051,316.6652771,125.1212026,437.9701213,114.081646,235.6093288,202.0055629,269.046881,245.0326489,243.8268509,137.6755568,236.0323898,253.0495643
373.4100568,151.1966472,309.5807921,242.8535686,313.2951074,127.7131676,421.9277331,145.7564742,236.3008757,200.6864731,269.9421518,245.6580746,245.1291654,135.3952732,237.9980096,253.9957985
356.5172676,171.0853119,309.7959216,242.4148276,311.1541657,129.4052067,406.8045902,199.5492122,237.2314692,196.6403758,264.8468766,242.2389857,244.9987615,136.4994961,239.9751954,249.2512018
344.5031358,183.8428743,309.8194226,241.7250559,310.7128419,132.0994644,395.1405946,219.4091357,237.6189748,195.8192504,265.4162286,242.3707434,245.1429421,137.2410138,239.0571109,249.212108
333.8031532,190.2859062,311.6152258,239.9489708,311.2080812,134.1703204,353.6884856,242.9184487,239.7398648,194.7310809,265.5301547,240.916003,244.9282456,135.4208974,239.7969504,249.5188176
324.6454717,194.3401715,309.1428244,244.5737026,313.7688445,135.9967983,323.7662259,247.2461415,240.466774,194.9001301,267.3914448,240.2777404,245.9964855,136.4352545,240.6187079,249.4922543
325.5499401,196.2356772,300.7348493,246.3951447,314.6474358,135.3661857,312.9575216,254.369086,240.60568,195.8195754,266.5568223,240.7756064,246.7060994,136.4003667,240.0814674,249.0909578
326.5236246,194.0202179,302.1603094,245.8232363,314.736846,135.6897603,311.5834543,248.4383438,239.6495036,195.1688496,264.7779332,240.1899345,246.8795817,136.5064392,238.574732,249.5325118
326.1692249,194.4505011,305.8256899,246.0244811,313.7990781,136.8625524,318.4554633,248.3300819,239.3093087,194.6457268,261.5097038,244.4685814,245.539431,137.0761309,238.432108,250.979313
323.8354401,194.5456622,311.5164792,246.7624702,312.052026,137.6973684,329.1707109,247.4948946,238.1996232,197.2408468,265.1223905,242.5993208,247.2420018,135.1454524,236.8332836,253.476648
327.7544381,195.3983367,310.6479934,246.2859586,311.0212138,137.923546,329.9040012,247.7819619,238.1780083,198.2837021,264.9331062,243.6195292,246.6103333,135.635714,235.1343389,251.8361802
326.6762311,195.4440344,311.5905422,245.0216202,310.2305876,137.7538557,329.4971695,248.6922133,237.4533967,199.3395039,264.9005018,243.5373957,245.6844745,136.1334896,234.3547932,253.3994204
322.5858202,196.1801143,305.5940914,245.3328583,312.2906114,137.784462,334.2795213,244.223115,236.668704,199.6970703,261.0271492,246.8612372,243.910516,135.6220349,232.0465165,255.2458028
318.1719736,195.9162971,304.3624926,247.0438143,311.0553912,138.938695,325.8905592,248.389806,234.7110507,197.5362103,260.3235873,246.0949115,243.7575622,134.9482303,233.9168757,253.6486034
320.0574196,194.9959673,310.0335272,246.9974537,310.2250141,137.7457822,326.8079018,247.5911878,235.2235558,197.6338125,260.4694255,244.8827386,243.0709815,135.5847573,231.8031135,254.3154535
316.6175174,194.1149005,310.3810213,246.7619555,309.0100171,137.8986997,323.3025453,246.7265928,234.2383717,196.0178131,260.6791282,244.2091875,243.3208435,135.9202923,233.6782367,251.6429824
316.8854456,193.9909416,310.5510147,246.6111916,309.044374,137.9314387,324.0066296,246.5406169,234.6931486,196.3186241,260.600351,245.7864407,243.5117379,135.3750054,234.1143967,251.1691896
316.793119,193.4601913,310.5724515,246.4769389,308.5544511,137.6026569,324.5805098,246.7060749,230.5137312,195.9784442,259.8512213,245.2446603,243.6830491,134.9621237,234.3255725,250.8182922
315.9613086,194.8253591,309.9094041,246.9413239,308.0493739,138.249995,324.1429383,245.6496451,232.7057599,196.4495429,262.1831838,246.1358154,242.7761169,136.1538707,233.9694092,249.9958131
316.0735517,194.1339547,302.8093968,246.0119431,309.1131691,136.4117879,324.4748024,246.1369378,233.6124313,193.6380822,258.7930941,245.5146399,242.9309325,135.2536931,233.6901394,250.0500006
317.6588881,194.6910063,303.5382295,245.3842684,309.161669,135.9391978,324.9533056,247.3935398,232.1660217,196.1394267,259.2760772,245.2908618,243.5617349,135.1215403,232.7435238,250.7791559
319.3845539,194.4635678,303.959304,245.0194359,310.0750617,136.2990921,328.5672912,244.4205716,230.4389211,195.8458275,259.8156548,245.1518711,244.398713,133.5630969,233.3282455,249.9589211
320.9057601,197.2621528,304.3421835,243.8708303,307.723808,135.6438055,333.0843995,241.4914531,229.9301335,195.7424296,260.8147625,244.7455757,244.4568001,132.64322,233.7318242,252.6732064
322.1358249,196.641038,304.447682,243.8909617,307.5892348,136.4086211,333.1510638,241.2130672,230.3238589,195.4673995,260.8329631,243.3221311,244.1759849,133.5658509,233.4930877,253.1180659
321.8984738,194.6137682,304.4642348,243.8549666,311.1552127,137.5461409,334.3937768,240.9061509,231.2920537,195.8962939,261.3992073,243.5103159,244.5034102,133.5066511,234.117595,252.2333232
323.0916324,193.330855,311.0667278,244.27397,307.6948333,134.656371,327.2322847,248.3847171,232.3948939,195.1917533,262.1290325,243.9107972,244.6251341,132.6576705,235.1809033,250.5846043
323.929792,194.6123687,308.5653225,244.974741,311.8219893,135.4821343,328.5302081,248.7432536,233.0476685,194.6030161,261.7574405,243.3362664,245.0442675,132.6311316,235.8257899,249.1224136
323.9975289,194.1372218,308.994751,244.7105267,312.0458831,134.8718107,328.104623,247.3712984,232.4771667,195.9191149,262.0779342,242.9466834,244.5262539,132.2981583,235.730129,250.3432744
322.4621044,193.1069381,307.6654328,244.9823259,311.0895229,134.2974981,331.625724,240.5456176,230.8009289,195.4531082,261.6592395,243.1083196,244.1148947,132.3562095,233.5648352,250.4474963
321.5386947,194.3762459,309.9710625,244.0442133,309.4045357,135.1022556,330.293278,243.0225769,232.715582,194.516762,258.5610099,241.5290186,242.304817,133.4383832,229.8980956,248.2486063
321.6621217,194.2740646,308.6342874,239.6361703,307.0825244,135.0463107,335.3945656,237.1337535,231.4412359,197.7772893,262.3123711,243.6064023,238.6272578,133.2657069,228.7080744,250.1228453
320.7231079,193.4285973,304.982962,239.9306814,306.2685987,134.2102387,331.6740341,237.384037,229.2557337,194.9361025,259.9890671,244.4168932,237.958918,131.8155662,231.9441494,247.5554275
320.0063261,195.8411745,303.2383538,240.494083,307.1537477,132.5600268,325.9940781,242.2090714,228.7929569,195.8015336,258.1949077,242.3676808,235.0740339,131.3765045,232.3846241,247.4559835
320.8849434,193.9087295,297.5809202,239.3441892,307.3191951,133.3634658,303.9517528,246.6478249,227.6361392,196.0746544,256.564959,236.3802818,235.9196395,129.8809099,235.9360818,248.8908434
319.9045893,193.0182124,304.614117,237.0695077,308.5252571,130.7951658,282.2131412,220.4915064,233.8161025,192.6683095,264.0833378,243.8957741,239.8551475,129.762545,236.4549697,247.7918087
311.9240676,178.3460826,311.2993559,238.6324538,309.3516164,127.3427899,269.9039595,182.4009925,234.2823642,194.2528643,266.3434793,244.5562342,239.8952883,128.765429,232.8392624,259.3625
309.4476288,169.7936979,307.9517978,237.9924049,308.0657749,127.5840762,274.4934972,166.7275838,229.4785388,178.9580309,265.3261463,240.7646885,239.9540893,126.9786243,238.129899,246.2776928
307.7836742,144.0107158,305.0442942,240.557557,304.2205106,120.4149677,268.4811409,129.1254406,227.4990286,190.1491598,262.0220814,238.2670908,247.8950703,125.3188864,242.2001992,243.7722227
309.3590129,115.4392924,303.2297959,237.2113909,306.5254936,111.5315659,292.4245212,91.54666778,237.3772157,192.1979553,263.8614725,239.3091678,238.3996258,128.2044217,232.1161943,249.388942
312.9047975,70.92358029,302.5874875,237.2382592,296.7763303,111.528562,295.0573763,45.13105562,230.0817897,191.574351,260.4693608,237.5446909,236.452831,126.9132235,229.4159191,242.3228533
316.0083502,69.1503928,303.5379441,236.5930035,299.2831397,114.927827,292.7009918,29.30472785,230.0937801,193.9654056,261.1416082,239.9014619,237.4713799,128.7334581,231.0855604,246.4799842
328.0673234,68.77039356,301.4552611,238.5610537,303.9727751,113.9174123,311.0504652,18.60711013,236.7308388,194.0399319,262.1401306,244.3952621,239.0406156,131.2501882,231.1023883,247.7512324
327.693908,67.14914451,297.6008246,241.0002262,304.1775116,117.0641645,325.8550394,4.968781929,229.4425811,197.056074,258.4519655,240.3736427,235.9177089,131.7550335,233.9959134,246.3251202
335.3139818,71.80893107,296.782824,240.6419802,301.9456162,115.9468912,332.5017485,-2.094495237,229.3490153,198.5789536,257.5465138,240.620405,235.6997519,132.4167007,229.06199,247.3967295
344.0209908,73.02219377,296.1896464,241.3320878,302.6690852,115.5130551,358.2612444,-5.629431022,229.4593074,198.020455,257.0787981,239.910034,235.1422386,132.6439584,232.5990518,247.3809456
350.010755,87.81200368,295.4424806,239.5913759,304.8202001,118.0677396,386.7573608,12.5441093,227.8383695,195.5960767,257.0625278,240.1101142,234.2320968,132.3367497,230.2281436,247.2965526
363.6859536,100.8324267,295.5910227,239.7219538,305.0077953,118.2201415,409.9223931,51.32634241,229.1684907,199.2652179,257.079845,241.2944237,233.5996439,131.753929,228.436973,246.8653897
364.2919922,145.8666584,303.6273598,239.2976317,308.0925777,122.7115147,419.597597,128.0651036,226.6796236,196.521815,257.5594556,239.4441104,234.2465704,129.7967527,230.9149623,246.6396111
351.2620443,158.0001997,303.6743909,239.8557641,306.385987,124.1585746,404.5567026,161.5902318,230.3830495,190.1663838,258.0807149,239.2130717,237.1754031,128.9566415,228.2921447,249.844007
351.2057098,166.4504209,300.6851836,238.6800588,306.4597926,127.3838632,407.9507309,188.9988561,230.0455165,192.3397946,260.5773942,240.5106134,238.5020062,127.8156052,232.7151837,245.5567764
327.4546656,185.267845,303.411127,239.3321538,306.8556744,127.0707513,368.0247404,215.9527042,231.8433524,192.8533523,259.8422719,240.7416456,239.8763237,128.6277562,229.2891388,247.7558078
321.5927464,192.127972,303.2246828,237.21697,306.4532289,132.2733478,342.8055287,236.5977929,231.1991975,189.1009283,257.1932822,239.8149722,235.8626874,127.9424848,226.5715598,243.7079379
314.7201595,194.1608092,303.9604078,243.6674022,307.9013482,134.0491198,323.8407902,251.3241968,233.7152682,192.5038331,260.0550272,241.089976,242.73081,129.3463018,228.696487,241.6973967
315.5562464,193.4220328,297.0546927,243.9009121,307.7316798,133.7897046,308.5892974,245.7571357,234.0387853,192.6453341,257.4942373,241.1243555,241.8452595,128.790404,227.1296838,242.8870243
317.6665483,191.2248193,297.5657439,243.2943199,309.9508689,130.5422786,307.6100673,244.2378881,234.5565108,193.6134363,255.8680737,241.4277274,240.3549024,129.2312027,229.4427253,245.5908673
316.6144803,191.8168739,297.5205439,245.8228435,309.7343674,132.5502728,306.7258674,244.9590988,235.5537184,193.6398385,255.083075,243.2735706,238.7574974,129.257964,229.6278088,246.6626994
317.2462423,193.3349433,297.2314801,243.9787434,308.032386,132.5427662,306.923463,244.2191703,234.9674409,192.7960676,254.1471519,242.422285,237.9931997,129.2165625,228.0051952,246.3453011
316.2641866,190.364231,294.8535958,243.6791572,307.5847174,131.6947076,308.0567803,243.1992761,233.2826358,191.0058376,252.96745,242.6772545,237.6733188,128.2969315,226.6474785,246.0174731
316.4997285,190.4082353,295.4536976,242.1352981,306.797168,130.0322753,310.3525673,243.1826484,226.7094591,192.9480837,255.011997,236.7287931,237.1848433,127.8894412,232.2498999,242.932028
315.9602368,190.8761765,296.3243747,240.552489,306.5277472,130.6363234,309.9967368,243.6139986,226.8088809,191.2362849,255.9066014,236.0958069,237.4426205,127.1265007,226.7598734,244.8347117
315.278495,190.3775815,297.7824665,239.569007,305.6589028,131.0612637,310.4749175,240.2732637,229.5230048,192.381604,255.7601251,236.3542707,237.1226117,127.4020834,226.7988453,245.7694057
313.937025,186.271535,297.6046761,239.5799065,306.255596,129.2832159,311.7302731,237.4932666,230.7380826,191.7733552,259.1892297,238.0970308,239.4393168,126.7560835,226.6391177,246.0284397
314.1794064,185.522206,296.833968,240.2048729,305.9612754,129.0806588,313.3699055,237.7535012,229.6929737,191.063951,259.205047,238.825714,239.7729055,125.9030043,226.5628173,246.7214499
314.8641531,185.7164619,298.9102149,238.7429679,304.752802,129.6260793,311.962611,237.9987615,229.9132305,188.9266064,258.838998,238.0265499,238.348536,125.9902962,226.5976017,244.7659112
311.8357481,187.913991,298.1412334,238.4816069,304.6715629,130.6715211,312.5127711,241.7003477,229.4702165,189.4904214,255.7484974,239.3225147,239.1893285,126.8523939,226.8039264,245.9756176
312.2792276,189.8518152,298.1774919,240.7071211,304.2633461,130.5710909,312.9599755,243.5846382,229.4728189,192.0135759,256.116247,237.2801996,237.3834067,127.6252456,232.2563807,246.5966062
312.7923576,188.8606433,299.5849043,239.0324391,303.7767842,130.0242315,313.2443923,243.4164239,229.0738295,192.4908681,259.7701063,239.3576468,238.4690116,127.1651491,226.6639001,246.5788948
313.8395719,189.1986956,298.8037806,237.7314006,304.4412329,130.3361648,314.8537107,242.9343319,229.7721559,193.3144174,257.5115789,240.2668746,240.0321997,127.1970704,232.6094326,246.7458829
