leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,ms_since_last_frame,ms_since_start,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
339.80199601353013,206.81668841541875,318.0434314515294,269.26988730651203,327.49468765461165,150.22229738506982,288.9583500626865,226.16211860629588,0,0.0,253.2617155120607,211.75579817693853,277.90291378921796,270.1223972089774,256.7055003522878,152.3025752980514,260.7760401556283,247.5260539411226
345.14794509037733,200.64882203777492,316.3528883552045,259.90141374784855,325.74344040544344,149.4571444148271,319.2275588139299,234.5901244899981,116,116.0,248.14140987649205,208.33254858268117,273.29465274153085,263.3881665973053,258.8467933391703,151.87245623496932,246.27362157685056,246.94602939157727
352.709484302713,192.40688822871846,318.107915013159,256.97381688182463,322.22202533752284,149.83306750708203,369.87252232882963,224.727260820382,121,237.0,245.71714001561986,210.35239576020697,273.8981836860313,265.0495001090379,254.27232494404842,152.00075102022112,238.5129456052097,256.6252565214218
366.17571762449234,180.3275323508049,318.6231164906954,261.06483045421885,320.102658866255,149.31423112590966,400.77553989400286,213.32430992262218,120,357.0,247.16055144049446,209.2004774643433,272.90461633818853,267.41002608872816,253.03358973495529,151.8854139199036,242.12413858671718,249.60650705357892
374.07025000777116,169.13054985507955,312.9392295048155,260.70447270132047,317.63367225383894,147.51793165648112,430.5898699773085,185.88969614157898,117,474.0,245.6740936360245,211.5012766882194,271.5138677703291,267.29393901349806,250.76992854515498,152.96918549995831,240.80233019922397,250.90753575661012
365.82679343792745,159.44513395587742,311.75968200521703,263.9657389141911,319.532145290223,146.7697112331187,419.04447924869453,169.55459010982852,116,590.0,245.9385887570976,212.66231075300442,269.45354755108167,266.9888712927116,249.35184711486656,156.75795368452518,237.40657654618082,254.73002613651366
371.9325062071297,153.9082787130227,313.86196956078004,268.63894561007356,319.2642519518298,148.65202985200168,416.6561169206938,159.78639718052332,115,705.0,245.74705331331856,212.8708314725937,268.44459108711874,268.1224358718166,250.97027765977288,155.57369585139048,236.38613915886108,254.52186095756997
368.9062143826675,159.15180029818168,311.35433794016546,262.71951315666007,318.4302563249907,150.78615025693412,413.19426923595,167.23744293973115,119,824.0,244.33068907861684,218.6426266577108,266.41037837263764,271.4181046129545,249.02674991192802,163.136322727407,237.7716007789187,261.1686949543257
356.85724556920377,162.90043189432276,306.626630221501,270.6924390283768,316.6206129160105,151.36122788398717,415.76105375821146,169.25306109771185,121,945.0,240.770258814966,220.12234236421958,262.79381709010283,274.9058231340184,245.16344389169222,160.12505188531298,232.38966883651776,264.62676920500513
364.08747017857877,171.15872108215117,306.1077132085907,270.2095557786392,315.3091254601112,152.49853011976361,419.99861082284457,178.50267228706878,121,1066.0,240.7909601752891,218.5923946688608,261.80400089496646,271.6774806772687,244.60406801744858,160.04218403554898,232.54528339092548,262.3047301947434
