leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
327.9692974,198.4018276,307.3561076,240.7362225,316.3839823,154.7350565,330.8454907,240.3592109,256.0639442,198.8925592,275.4892219,241.4563857,264.2759871,154.0974353,250.484707,232.3071577
328.5348863,198.590506,307.1210704,240.9104476,316.0545228,155.0151175,331.1473274,239.3816378,255.3407447,199.0297217,275.6277935,241.3781277,264.2029246,154.9931033,250.6512544,231.3017075
327.6830106,199.0302878,307.2428412,240.2814013,316.052098,155.1552766,331.1655108,239.7790728,255.5969922,201.9810966,275.1420962,241.4992966,263.1345556,154.8228596,251.2075907,236.4335889
332.9804956,197.468715,308.3143944,239.6682513,316.2896247,153.1167603,330.9606553,241.8088768,255.7602643,200.2029472,276.6813996,241.4242836,263.6399182,154.2706801,252.8192487,231.8401744
333.9458379,197.5514151,310.4389326,239.8436684,316.6941704,152.1938432,331.511358,242.0587327,260.0827504,199.0800867,274.0484937,238.6500272,265.0471695,154.337828,252.5142032,233.1278644
333.751434,191.6577597,310.5685951,240.1000104,317.6368531,152.1525355,332.9262132,242.835903,259.752976,197.471967,274.2731271,238.2680226,265.8934231,154.0485287,255.546498,235.2314573
333.1565897,192.1534098,310.2957291,239.580236,317.9819689,151.6642241,332.6471987,240.4368059,255.9243438,196.2405575,274.4472263,240.2222711,266.9514004,154.3118096,254.1438314,230.4042803
332.9265932,190.9089589,310.0429982,238.6599286,316.5507046,153.1320288,330.2337452,237.2782936,259.0608697,196.4414017,274.2384456,238.5889329,266.2973213,152.7035848,256.48258,230.604308
332.4330034,196.4774734,309.3342165,239.4070209,316.0034872,152.1425914,329.5805233,237.3890317,258.8232082,196.1720815,274.5396209,238.6541027,265.1160797,151.8900133,256.7474092,231.3160308
332.7989007,196.4097447,311.632399,238.9465693,315.8544416,152.0246268,330.8628748,242.0610622,261.2439386,196.9503934,275.29072,239.3613757,262.8389637,157.3151221,257.7736962,232.2919642
334.1977609,190.7682091,314.6461337,241.4112732,315.8489318,151.6093847,332.2841501,237.396742,257.396483,195.7639351,276.4786803,240.105754,266.4331565,155.9842028,261.1598995,231.3986686
336.1570147,196.6802835,314.5504579,242.567189,323.5878371,155.7410989,338.8384063,242.4434985,260.442822,203.5407062,283.434616,241.5264969,271.7779282,156.3423918,260.7119496,241.6013477
339.1825604,196.8597219,317.7099164,242.9142972,326.7119435,156.6143829,341.2566192,236.7981728,261.5301056,201.6011228,285.2733353,241.6515413,273.6865591,156.863724,260.2033551,239.1044994
340.4060384,198.2180648,318.4799567,243.4424246,327.1000973,158.9302582,342.7326714,238.2254229,265.4685695,202.4454304,285.4518447,242.7098567,274.0790507,158.3871061,261.9380487,239.0993264
339.9116666,197.4160074,319.6301245,244.257746,328.1552901,159.2978835,344.2617749,238.3037836,265.2906334,204.3274571,284.8112783,245.1682887,273.6662102,158.4159704,263.5276697,240.083572
338.8497901,198.0034278,319.0818568,245.1658794,328.5369234,159.4579363,344.3485566,238.6555465,265.7532621,203.6899302,285.7747288,246.0224562,275.7280037,159.1132948,264.1258709,239.8648571
338.8335437,198.0952236,318.5060039,246.3801634,328.7749364,159.4756278,343.2099481,240.8558242,264.3745916,202.5816135,285.2587211,245.7178234,274.5590509,158.3757593,262.888562,238.1509915
337.8404958,195.6249908,316.860762,239.1519346,326.755213,155.00891,340.9883315,232.2433257,262.2504735,198.1722069,285.0605818,240.9577377,274.1206971,153.2056933,259.281523,234.0771311
340.6893117,195.4075673,315.7187517,238.9536435,326.1784119,153.8724159,341.2346257,238.4938875,266.79802,193.0075698,285.1341608,241.7709085,274.8483309,152.5038154,256.3935507,233.1143514
343.5439533,200.1266167,314.1329179,237.377353,325.796357,155.5547895,351.1553158,246.8089577,259.2554368,194.3834477,282.666967,240.7226818,272.7758384,153.6895035,244.970406,225.3058338
351.8340376,197.0990892,313.0714544,243.3547783,326.810152,155.0348726,368.3422544,222.7230208,247.3657065,189.6572545,283.6840837,244.7789941,274.4759654,154.3521486,225.4687079,217.6032282
362.412383,187.4895606,313.4129966,246.3952655,326.251317,155.3003116,367.4391834,224.9568603,243.0454675,187.9040616,283.4881468,245.1079339,273.638287,157.1809196,214.156397,208.2694548
361.3602445,194.6198248,314.712287,248.2796233,331.7368715,160.72159,370.0809096,207.2101715,228.5100313,182.2526094,282.3144458,247.2213799,266.6525082,159.6260638,189.4660735,196.7379495
355.7993744,197.2794045,314.3526993,248.504158,334.8567754,159.4603041,339.931435,233.4757925,226.092709,172.8439846,280.0971268,243.1832397,267.4625014,158.8510732,172.8012304,175.1526782
371.7891671,161.9449244,315.9794382,247.1832693,327.432017,158.90578,400.3742807,149.5453115,228.1519449,156.2255517,282.8896471,243.0366608,270.2244426,154.5672254,182.6260708,160.3801733
355.1382495,145.2205938,316.2525952,243.9880412,323.0751112,150.9029527,391.6234688,113.5040435,239.3261164,158.4554815,283.9572675,239.4098693,271.0948865,156.6750447,193.2700969,121.5220463
350.118715,137.7601586,314.68108,243.7527052,320.7889369,150.3785615,363.0263578,85.17003328,234.8445526,122.0618262,279.5775048,243.2828791,262.6558712,154.5147863,206.53461,92.71297916
344.5189256,184.6689777,309.871981,236.7477374,314.0714359,156.0124709,343.3961981,194.3799501,240.2872744,137.0644783,275.9310589,241.2961578,273.0599695,155.29917,228.1115737,80.81095957
331.2996765,135.5459345,308.9583958,238.2123982,311.6708194,151.6811637,315.296333,64.57818734,248.4052194,120.7413686,277.2216493,237.1256058,263.926492,147.9276876,249.4097293,63.42262567
321.0082449,115.1369794,306.5601177,235.4698552,312.0673001,142.1397685,302.5889138,61.6321242,252.5579939,101.5259386,277.3333829,233.907102,267.0934087,145.8934591,266.5415667,56.51603726
318.48796,109.8421948,309.2656839,239.2163037,316.7850982,143.2362339,297.5846365,69.45364168,256.5280022,111.0125548,279.4538819,234.4646288,271.519314,147.5126556,278.6745115,59.30311834
315.3520417,111.5317125,309.1522733,238.1597933,316.1079888,140.0234497,296.9296985,65.24902982,255.6883171,113.7979636,280.5837066,232.7653172,264.796965,143.7815265,273.1102949,60.5301783
324.6864691,110.6473425,309.5975432,237.6611669,313.5027833,139.0898659,309.3716099,56.89782682,260.0883545,117.9373071,278.4019604,234.0854563,271.6342357,144.2572863,275.488155,57.94720361
314.2755337,88.40698242,310.5266132,236.2645316,319.5122943,138.8451538,301.86544,49.42203943,252.1232763,117.6537901,278.1048932,230.7184783,262.8806845,138.6593123,272.0290417,59.72603089
338.4899093,111.3213107,304.8528053,235.7194448,316.3416365,141.6711179,347.8218872,72.04797942,233.815048,108.682945,272.327915,230.1669887,263.0558409,145.0278952,230.1610181,74.36469163
352.3539657,157.7222475,293.197319,241.2683906,309.6698314,151.0740181,372.4810411,136.4914913,202.9291748,134.6792527,259.6421022,239.0814833,249.1500021,151.6743659,165.5741933,126.4966961
332.9365212,197.8480687,292.905496,243.3362348,304.4923033,156.581208,378.4711665,185.11352,210.8958358,178.6380822,256.7141839,244.7897768,249.0552341,156.7519734,161.6412693,184.5221414
324.7898662,200.3660654,287.5739371,250.0104745,301.9088083,162.9161451,343.6043203,225.3270978,225.1475881,198.6349848,255.3618057,246.6125257,247.841397,161.5235586,202.3793285,226.7067767
310.3037861,213.7953874,285.3428105,254.886644,298.497693,169.6561798,311.6698684,258.0980403,239.7832876,216.8366176,251.7442472,255.3887326,248.0503493,168.8186499,228.0846666,257.6463245
309.9101448,215.6327005,284.2563432,261.0908939,300.1845209,174.1919959,311.311325,258.3823636,233.6066607,219.3305537,252.9846353,255.0050582,247.601834,170.2148759,233.8586733,261.4702794
312.1630569,219.0501979,284.2462827,265.0676282,297.3325153,179.0305908,310.4691501,259.5009458,234.1066394,222.2537434,252.0865022,261.4955899,247.5517714,176.5232955,228.0821955,263.1061842
312.7399405,224.6170591,284.1556308,267.0133824,297.5675855,179.8595209,312.414556,265.4942371,232.4489939,229.6382177,252.7838438,266.9408224,245.6326302,180.3677708,228.6417456,268.6862052
310.2442183,226.3889063,282.9623707,267.4033576,296.6511637,180.4791627,307.54919,262.4065445,231.9933692,227.9541172,251.822632,267.0935232,246.4299533,181.2786948,227.0713737,266.8673212
312.0471284,221.7179581,280.776676,263.1166997,295.8147845,177.8505691,305.684196,258.8640548,231.0561603,224.5178005,248.0259854,264.2008657,243.6221581,180.4738664,225.9810167,266.5280947
307.5928204,216.7676588,280.8757833,265.0047203,293.3248359,172.531413,302.4993237,255.6371516,229.9141809,218.7743825,246.6251901,258.1791475,240.8550896,172.590388,223.6041272,261.2759856
304.0434658,208.7551883,277.1676033,250.0131437,289.6725966,164.0733265,302.1651582,257.9207359,229.0022379,210.3301079,244.0339801,248.1179875,238.7123331,164.2717679,222.6606095,250.1000146
310.6482945,203.4289672,285.3238781,247.8465703,294.9796406,163.3699101,308.0643757,243.3198292,232.3047691,207.6233057,250.2046669,247.3534539,245.5184587,161.9850495,231.1713035,249.8012904
315.1908557,193.9184217,288.2227884,236.699071,301.7192521,150.0042346,312.3020894,235.2544666,238.671497,193.8658952,255.413153,232.47293,250.2097343,146.7611876,241.9172826,236.3636382
317.8580687,191.7493685,293.3683813,237.641112,306.1013648,145.9954867,319.6020957,232.7542234,244.635727,193.4848377,258.6862234,230.9940813,252.1649583,145.7746935,237.4258395,232.7297746
323.9162026,187.5111647,295.1743464,231.2279415,309.8094359,143.0669346,318.6149383,233.1418335,245.7298698,190.8939146,263.0976184,232.1861178,259.9712522,146.7834185,240.8842205,235.0586855
326.1808095,189.4314788,297.4026602,230.5124936,313.3700688,146.8695701,326.3579478,237.4132117,245.1655136,189.4792986,264.8500085,227.3829621,260.610626,145.139796,237.5787341,228.0760676
327.1049243,188.1818351,294.3541384,226.5523336,311.8732847,142.0260085,335.1393779,228.6528059,243.4335651,184.292542,261.0441334,226.3717727,261.0855337,144.0909466,225.9634986,210.8970645
338.8753253,174.7946683,295.3309352,223.5333065,310.7123086,136.9510796,363.9559491,201.9817179,225.0156392,168.5863397,265.7233896,218.6121458,262.1960919,136.027892,185.8384773,185.8893838
340.7941997,175.1237134,297.7106101,220.0980679,311.6038825,137.8683588,328.2532888,216.1786236,208.2247334,156.4653303,262.5362123,224.0251597,257.2428736,137.2046192,166.4949024,161.2519581
330.1719273,175.9378131,295.6328953,223.7624571,310.5800655,140.6577382,322.3894616,224.0312417,199.6881055,134.3041041,265.5166586,221.6505106,255.3914701,136.0363338,167.1789,133.8006559
