leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
481.7504972,260.7425183,465.6961035,309.8204423,467.1404017,224.9893313,488.2179829,310.4727857,397.2392431,256.3598475,429.3795396,308.770161,419.198283,222.1040738,385.5866806,275.5529975
480.1368855,259.5360196,463.6143384,310.4990485,466.4234961,224.8866892,487.8036937,310.3772043,399.5118669,259.6088591,425.0729908,310.7535744,418.5805182,221.9962562,384.6750841,284.143222
480.1576427,267.5667996,463.6334552,307.3592686,464.5878038,222.7175158,487.6651276,308.9990587,407.293252,259.5738401,424.9357148,306.9478307,418.149032,219.5655706,392.1705902,293.823082
474.6109342,266.4506068,459.3547669,309.7078276,463.9147563,220.4435182,481.6271187,309.3572124,408.0889455,250.2058374,423.2332267,310.1832795,414.2261131,218.641582,417.9516343,252.4256772
475.1929053,260.4361767,454.6834939,308.6067602,459.6639693,220.9372706,481.5157203,306.6316402,402.9915277,258.7748324,419.9056983,302.2707171,414.0011645,215.6184186,400.2569074,301.2203507
474.024641,260.9471512,454.7943548,303.8386261,458.1637828,221.3365102,484.5301621,306.6778076,403.3029155,257.7884456,417.0479869,301.6067358,412.5545512,219.0573739,396.4374811,298.5245242
469.7960078,257.3835567,449.8003052,302.3955718,456.8936186,219.9683127,483.917756,304.6070753,402.9336455,257.6395863,416.4662636,301.6560041,411.3950265,216.4579482,395.6599386,298.2290753
