leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,ms_since_last_frame,ms_since_start,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
330.6528790623187,198.06379352175887,317.11127202770126,247.5946851981492,318.64572054511365,141.64328429198352,338.09849432988256,250.40348419515263,0,0.0,244.9172852210088,202.44525081322288,275.31731319680455,247.66822570583574,252.83270474137933,138.90180893215845,247.23486214797126,250.2597508820775
330.65409693224683,193.58936947859902,317.29287590208986,247.8267789141564,319.605954521847,141.6069014471197,339.91468556047437,250.05671925392016,107,107.0,246.1007779473019,201.27175694258614,276.42405866627985,248.102428395553,253.84642259511773,137.679758105838,248.11039486993846,252.987147158151
331.448529392718,197.0244561734997,317.85259054573527,247.61380925297317,319.90601395422334,140.20893273404485,340.3434970967017,249.92727639412118,121,228.0,244.8752213283306,201.36336343568416,273.59608394713865,247.5069365043233,255.34421885361408,137.24118034186313,248.82080928084076,251.9528207744992
331.81781394412087,197.92026954189316,318.0372020610132,247.84901873496932,319.81931286718236,140.08557153342036,340.73497428185743,250.45250685613775,116,344.0,245.5760196918518,201.97855321537983,273.6258796671657,249.09049417624692,255.1774293611157,138.18281920354985,248.97585800535168,252.808843320799
331.810190620726,192.19511663362223,318.05137614040217,248.00243818887188,320.7126129717031,140.84448912813994,341.786784973954,250.96434895254117,111,455.0,245.0730127997361,202.07876680584565,273.5347397700545,248.6242757233861,255.22084041362731,138.3750984762063,248.79910780200908,251.98210950423814
332.73861184360493,198.98370627406655,318.29413578428074,247.3971123203264,320.8877328725962,140.12519659945124,344.05637705673905,246.0923408698357,102,557.0,245.19577248975517,200.2302611001446,273.730394682138,248.95506943672157,255.2127390894397,137.6175580415013,248.9671827564189,249.6083743546781
327.38634913922624,194.64934080945218,318.32503301079134,247.11987675296882,322.0515822352402,140.22740903698252,341.6775729232505,248.61498686766708,100,657.0,247.94178767925237,199.52841775697325,276.9881368379061,248.1535627154693,254.17428499823856,137.45428837066868,248.57462065921857,248.91377785027663
328.1307756742685,198.04594399666024,317.5491017308728,248.22632290714577,322.76120112492487,140.01900907088853,340.83559658546346,253.9153346811749,100,757.0,247.79513331243786,199.8274775331979,276.17075143505474,248.08348903452372,252.81209687655425,137.29994575324008,248.51530565823418,248.584420146467
331.7586284607096,202.3675698657053,316.39008296895724,250.1805728355761,321.5157935347418,140.36746150658223,335.49252618845327,255.15334920102592,98,855.0,245.16183868327252,197.1843411320045,274.2506420833679,246.535420265062,254.54466275890564,135.39963684896557,246.1064581023604,248.77595820036652
334.7880246594983,199.34458369462087,311.69596623994937,247.22519844028025,322.80287684433017,140.25377850515562,319.9683548095056,250.4767638508536,98,953.0,244.867388576032,194.51464914342262,269.70981425884867,246.0832475003823,253.93341104927367,135.31100602336625,244.195293937501,248.3586774941441
