leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
362.5214562,159.2254396,350.435211,234.6358854,350.7567951,139.3202691,343.747183,135.4227472,296.4101898,154.8448583,314.4714145,231.3846116,301.578884,134.8627937,319.8332332,136.2293154
361.1059376,159.2949195,350.4065229,234.3158045,349.9538926,138.734007,342.2094945,134.9721758,296.1953824,156.6494116,313.7234578,229.2006822,301.5200781,133.966493,319.4584838,137.3179409
362.0918513,158.4232792,350.3871849,234.6406591,349.2179899,137.3129732,339.1882081,129.7012576,292.3991212,156.2562361,313.8548615,229.4645935,301.9054156,132.9356272,320.4080144,135.6445133
362.3266589,159.6844556,350.0144258,234.437441,349.5905622,136.9628005,342.4449146,135.6172707,296.1217914,155.8153572,314.6532709,231.4943364,298.4704881,140.3544641,321.1333969,134.1286949
364.9808881,160.1359661,349.969426,234.4021795,351.1048618,137.458772,347.6613886,134.322992,298.8077988,157.1563486,315.5233141,228.0498537,307.3376072,139.5028689,317.6370927,128.2458485
364.9137198,158.5408459,349.6610736,233.3174934,351.5476983,136.8863859,347.954563,134.2559483,296.9495631,155.1093243,315.6409922,227.0998915,309.3027084,138.6784447,322.395421,135.0720269
363.9035923,157.9087105,351.1973807,234.2934437,351.2449284,136.6608608,342.2464014,134.863373,300.9886594,158.9411337,316.6217753,231.1327253,301.4254607,139.2045777,320.9668341,134.9873911
363.2864109,157.0915653,351.612061,233.9369878,350.3589329,137.1056101,346.4693574,133.8009019,296.7757507,156.1917416,315.9426418,226.6364424,308.5443783,138.0325055,321.0013748,134.7696667
361.616831,156.1300441,348.4016762,230.540485,351.2912724,133.4686883,342.5183704,135.3726147,298.1807946,158.3279548,313.743971,230.6897909,300.4059631,137.5481897,316.2293079,128.3774075
361.6936883,155.0597812,348.4126205,228.9487497,351.9328846,133.9727867,343.3531088,135.428791,295.5378035,156.6895661,314.9992577,229.8066002,300.9171172,138.3844851,320.8511442,135.4271179
360.6425156,158.1230734,350.3511721,233.7581749,349.9187206,136.7603226,341.9962705,127.8467177,299.0045603,158.386397,314.2101581,231.0415452,300.3208442,138.6413801,317.1823727,128.9813037
362.0226869,156.3711532,350.6134298,234.4580833,350.055594,136.5583385,342.1804672,134.3818187,296.709615,158.1168113,314.1179319,231.5612839,300.070341,138.8273877,317.2664717,129.2714143
366.0751622,155.041006,347.3061575,231.3938712,351.4292467,133.8064488,346.9205011,132.0702669,291.8191043,155.8968864,311.5989139,230.8945365,298.8578558,139.2853501,319.5438262,134.2221667
369.5555382,146.6464372,348.7381597,228.0538803,352.4027161,129.0030438,351.1173837,123.8111864,284.6369313,151.2841982,308.8898369,227.5798298,301.1923032,133.5287286,304.1168002,138.5562821
379.4122648,151.0236665,347.5644463,229.2765598,356.4568978,134.4919349,387.2044927,121.4609598,274.5678061,154.23932,316.0343419,227.4187695,297.6884545,139.5235312,274.596506,134.9586335
388.9360091,148.8864467,350.9184846,232.6629277,353.1341578,137.0556065,406.1412214,132.0770999,270.7799455,146.3273686,311.8718431,228.6275588,297.2394625,141.674165,254.5026193,143.058947
390.3138174,141.721177,349.2715033,230.8435832,357.1041498,136.151788,437.4610136,120.0109898,256.8714066,145.2806638,313.89737,226.274906,295.5086932,139.5402023,220.2281072,135.3234337
