leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
311.8503204,121.8028525,307.2277557,262.0379185,313.6174984,152.7288286,291.9911141,66.59277594,259.8491535,133.1875328,268.3915536,264.4875642,274.4960083,155.2859177,278.9811257,74.72537438
312.9387181,120.3133156,306.9545044,262.6536832,315.4528669,156.0358535,294.6419956,65.58138213,261.2560469,111.6286297,267.5209296,264.8633715,274.1196108,158.4147299,281.6249137,68.92403355
310.7315412,122.1180872,306.5713663,264.0230343,314.5912974,158.7004429,292.8610351,69.70278893,248.5652169,129.7695499,272.36238,262.3439743,265.6057942,163.4930811,285.1127969,77.97520322
314.2130407,118.5293145,304.8468859,262.6922151,309.3383427,156.7010835,291.2537495,73.86394297,257.0261502,138.8697093,265.5936001,264.7610357,269.8575226,163.1485398,280.547576,84.54220592
311.1168705,119.2098119,301.7299919,262.6013059,310.9466614,161.5356018,287.9064828,70.20836365,254.3782396,120.3559251,269.8217102,261.4929118,264.9257103,160.876644,282.6622774,67.41180311
309.7174801,121.9163128,300.9518014,264.9020049,308.5745381,161.1308185,287.2332165,71.32426849,249.3250495,125.0245346,269.3047742,264.563149,260.5541636,164.8842738,276.2308723,76.58543923
311.0030634,124.1890703,302.4690149,262.8684753,307.8623084,162.8016195,287.8916692,74.4048779,247.7756525,129.3314131,269.6183546,261.19625,265.6760789,164.3622717,275.2652018,75.54185372
312.7931331,123.192799,301.748907,265.5801109,307.6893086,160.4633502,288.0524604,70.53983342,251.1819847,129.6009398,267.541238,265.7456617,265.1783914,165.2004809,276.422124,74.19049137
309.0308491,123.9346514,302.2624838,267.0331062,308.6021735,166.1379761,287.3726858,80.54071223,251.3947586,135.5166865,269.7366159,265.5795994,265.119178,165.9478176,276.3961671,89.99924412
313.4524423,144.6671363,304.1131414,268.7239809,307.28561,165.4231675,300.22917,80.44659923,251.8804252,134.566633,270.2981613,264.3261512,263.3110779,163.1680005,277.3976649,76.95970583
