leftShoulder_x;leftShoulder_y;rightShoulder_x;rightShoulder_y;leftElbow_x;leftElbow_y;rightElbow_x;rightElbow_y;leftWrist_x;leftWrist_y;rightWrist_x;rightWrist_y;leftHip_x;leftHip_y;rightHip_x;rightHip_y;label
3.506.192.727.714.160;15.061.826.113.162.500;3.013.894.513.508.340;14.888.369.707.426.100;39.298.455.743.051.400;15.835.187.206.308.600;2.603.140.263.610.160;1.583.994.833.561.120;3.570.343.121.231.820;14.461.488.945.539.600;3.069.592.362.293.880;14.745.557.966.494.400;3.453.446.273.442.120;23.355.788.361.950.600;3.127.891.335.630.490;23.593.700.384.740.800;2
35.176.257.382.071.900;13.774.664.396.967.400;3.037.220.144.648.490;13.883.490.596.714.700;3.962.802.360.257.450;13.943.599.854.160.800;26.018.273.665.441.700;1.339.051.899.496.640;3.493.446.974.430.410;1.172.374.030.147.490;30.488.141.052.342.500;11.671.751.123.150.100;34.838.181.120.524.400;22.809.171.841.966.100;3.177.762.404.889.290;2.321.653.534.645.250;2
35.173.660.808.641.500;14.330.238.229.376.500;305.681.763.659.533;1.434.121.478.284.380;37.942.356.573.650.200;11.401.779.723.217.800;2.773.150.128.549.870;10.902.646.409.532.700;3.606.096.476.815.510;7.279.510.723.864.040;29.688.155.862.769.000;716.525.475.016.104;35.051.998.722.986.300;2.368.993.954.729.070;3.146.009.443.382.510;23.690.094.526.423.900;999
34.755.788.890.483.000;1.401.694.772.409.830;3.089.016.429.545.560;14.325.996.511.834.300;36.856.889.119.080.400;10.883.858.356.112.900;28.918.604.376.191.700;10.838.190.574.726.600;3.527.399.057.686.610;5.739.902.746.349.760;29.749.973.724.991.900;5.884.361.541.296.410;3.496.422.844.475.470;24.197.859.504.006.100;3.156.172.013.847.740;24.170.337.007.615.300;999
3.513.432.410.844.310;14.041.406.191.932.700;3.057.124.808.312.960;13.836.286.161.717.000;36.833.306.431.581.900;1.055.192.704.634.230;28.748.890.423.285.000;10.786.001.451.423.700;35.456.791.930.477.300;5.901.363.155.050.450;3.011.433.360.022.950;5.897.618.686.926.030;3.500.942.154.292.240;24.246.873.690.260.300;3.149.039.347.137.880;24.262.627.631.866.900;999
3.500.105.825.607.990;1.418.267.990.015.520;30.765.226.198.410.300;14.072.262.850.674.700;3.689.970.246.084.490;11.097.272.425.322.900;2.879.059.623.730.310;10.822.993.982.165.800;3.541.305.778.226.200;5.768.149.910.215.090;29.994.725.906.830.000;5.947.291.561.715.440;34.992.882.365.487.300;2.443.304.443.359.370;3.116.316.616.064.370;2.427.478.870.932.190;999
34.741.382.665.167.100;13.716.217.653.947.900;3.064.761.174.158.270;1.405.450.123.309.080;3.671.871.094.907.060;10.694.590.401.195.800;28.642.494.261.923.900;10.685.737.271.137.500;3.511.611.200.847.890;61.203.824.581.605.900;30.026.788.648.270.800;5.834.322.165.233.130;3.484.846.269.387.580;24.253.369.168.045.600;3.138.588.474.749.760;24.284.240.464.579.400;999
3.504.146.049.222.290;14.262.531.014.375.900;30.635.954.508.849.200;1.412.328.249.909.150;3.665.139.177.512.210;10.705.672.540.321.900;28.611.706.195.849.300;10.739.622.539.496.000;35.224.029.685.648.600;6.378.611.494.068.360;3.004.698.135.351.870;6.054.892.058.100.300;34.880.638.327.455.400;2.450.850.556.516.740;3.110.695.847.063.830;245.380.710.013.069;999
3.453.441.907.933.910;1.398.451.507.116.720;2.987.307.078.766.780;14.108.632.029.237;3.611.947.378.728.060;1.073.111.800.663.560;287.165.743.329.137;11.131.372.625.177.500;34.336.786.496.130.700;55.222.780.255.888.200;2.926.947.456.588.860;5.872.905.061.814.540;3.449.910.481.770.830;24.406.052.091.408.900;3.091.466.986.247.900;24.383.564.535.709.500;999
3.408.856.485.616.910;14.378.029.143.835.400;29.944.177.516.075.400;13.920.566.357.215.400;3.603.849.630.973.530;1.089.492.617.197.820;2.807.344.178.113.890;10.899.798.596.888.200;34.448.075.184.513.200;59.824.904.911.613.800;29.181.983.019.691.600;6.024.372.383.101.540;34.230.863.116.175.400;2.448.501.555.057.710;3.063.144.446.398.590;2.440.216.483.827.870;999
34.230.201.178.817.300;1.442.885.707.347.130;2.966.523.306.366.010;14.139.939.677.135.600;3.598.201.661.313.310;11.250.732.808.990.100;2.781.712.138.822.290;10.772.523.263.040.100;3.436.835.362.824.590;63.011.243.953.261.200;2.884.928.737.357.140;5.977.706.425.285.740;34.218.219.630.526.100;2.443.537.457.649.600;3.025.127.286.745.280;2.438.529.087.574.730;999
3.417.456.671.788.600;14.008.249.682.049.400;2.978.489.301.780.950;13.916.014.173.318.100;35.814.830.810.161.100;1.050.385.740.897.110;276.672.084.862.587;10.687.305.668.191.700;34.343.166.260.922.600;59.770.781.373.876.800;2.905.860.406.715.910;5.605.328.549.794.360;34.149.063.327.301.100;24.425.371.617.645.800;30.560.644.261.268.200;24.238.346.220.827;999
3.411.633.653.927;14.339.071.519.783.100;29.837.944.814.190.800;14.091.220.266.975.200;36.158.438.587.640.600;11.083.709.265.162.500;27.708.940.117.280.000;10.750.957.658.376.500;3.447.468.207.722.400;6.315.923.202.869.500;2.880.906.694.119.950;5.884.281.408.459.130;3.407.551.162.502.770;24.592.158.440.555.600;3.062.279.916.675.920;24.390.806.105.373.700;999
33.897.735.740.336.100;15.574.128.842.505.000;2.982.154.380.955.020;15.757.846.243.537.700;3.658.472.718.635.060;12.233.301.916.787.700;2.766.428.186.015.870;12.452.852.148.334.200;34.481.440.684.241.700;7.433.604.089.200.620;2.891.139.864.808.570;724.478.426.846.591;341.896.944.452.801;25.316.935.916.279.600;3.071.737.294.852.450;25.526.074.673.610.300;999
3.501.103.993.878.350;17.107.433.272.718.600;30.059.655.356.746.100;16.713.038.567.508.700;39.417.936.159.347.800;1.560.043.960.797.100;2.580.913.342.420.140;15.426.609.515.135.600;3.468.957.037.421.010;1.336.776.876.953.640;2.626.600.099.777.530;14.096.717.423.162.800;3.467.906.012.994.600;2.628.656.629.276.070;31.243.697.131.791.100;26.371.688.584.696.600;999
34.870.016.944.728.500;17.485.604.187.398.800;2.997.274.553.681.620;168.422.544.128.547;39.387.177.429.681.300;16.382.427.272.030.400;2.571.630.830.448.380;16.026.487.128.679.100;3.632.742.912.208.110;16.038.680.530.249.600;2.740.165.433.235.830;15.345.111.854.988.700;34.415.944.417.317.700;2.633.332.167.417.750;31.390.300.588.020.200;2.631.071.427.004.530;2
34.819.361.778.608.800;1.729.963.747.794.730;2.968.980.352.272.160;1.708.283.835.586.480;3.909.719.226.710.600;1.665.906.445.622.190;2.548.096.310.583.900;15.866.250.100.649.900;368.049.064.262.595;14.811.609.151.247.400;2.669.878.407.940.850;15.297.242.307.763.700;3.415.288.644.944.320;2.653.078.763.933.560;3.043.468.196.923.130;26.469.234.418.163.300;2
34.285.972.414.423.500;17.153.288.133.552.600;2.917.959.059.584.190;17.090.178.443.311.800;39.092.592.935.426.500;16.405.663.133.423.600;2.535.557.809.260.210;16.245.873.804.072.200;36.605.495.989.228.400;16.185.490.323.927.600;2.773.293.271.900.910;15.775.453.886.068.300;33.951.289.112.157.300;2.645.022.699.142.350;3.044.007.524.005.230;2.668.926.271.273.260;2
34.568.751.427.046.300;17.778.112.990.155.500;29.390.484.850.553.500;17.539.688.094.221.700;39.149.851.432.908.700;16.811.075.674.302.900;25.360.298.578.584.700;16.629.474.922.164.000;3.660.382.128.289.140;15.707.758.865.195.100;2.792.928.291.308.740;1.642.977.953.662.830;3.383.393.746.567.370;2.671.667.465.145.440;30.749.841.578.575.400;26.689.256.180.164.400;2
34.203.438.660.921.400;17.570.720.164.518.700;2.916.047.087.514.190;1.744.786.254.044.060;3.925.831.678.730.990;16.432.586.992.517.800;24.956.113.601.371.100;16.758.708.478.028.300;35.384.087.778.004.000;1.628.321.478.684.400;29.059.281.432.044.800;16.713.387.648.600.600;33.964.684.123.299.800;2.639.122.338.325.220;3.034.597.715.645.980;27.017.221.277.410.300;2
3.419.429.674.193.750;17.652.330.088.060.900;2.937.174.112.762.880;1.749.088.039.761.110;3.909.955.518.580.910;16.490.684.267.330.300;24.889.243.754.165.400;164.726.861.223.862;3.532.609.676.222.470;16.289.494.296.713.000;2.663.799.764.383.080;1.554.765.160.542.460;33.898.386.390.288.200;2.668.198.901.251.050;3.064.500.458.583.250;26.603.037.505.522.800;2
33.968.004.155.874.600;17.537.388.315.664.500;28.963.718.311.858.200;17.355.442.668.116.300;38.871.346.375.765.200;1.685.434.508.374.070;24.644.925.326.909.300;16.732.054.631.755.400;35.357.109.756.831.300;16.316.007.414.529.400;28.943.934.918.203.200;16.526.124.224.350.200;3.361.537.495.834.560;2.641.506.837.034.320;3.027.939.618.970.920;26.677.487.044.707.400;2
33.886.080.863.916.400;177.198.095.462.791;2.888.114.960.536.380;17.354.759.990.538.900;3.841.262.079.754.140;16.985.547.700.845.600;24.726.400.028.849.400;17.072.194.718.407.200;3.541.709.632.331.160;16.464.921.173.031.100;2.840.282.566.739.480;16.753.766.372.390.300;336.524.133.667.185;26.473.831.507.418.600;30.041.234.117.360.200;2.683.338.833.762.520;2
3.408.004.066.503.440;1.768.461.606.064.000;2.945.662.473.464.650;1.809.224.492.046.840;3.882.306.814.570.370;18.098.848.742.108.000;25.666.556.359.844;21.300.036.553.348.500;3.546.849.369.814.420;1.729.206.490.063.010;28.353.166.962.875.100;1.955.183.975.187.460;3.347.797.486.605.040;2.651.593.920.846.820;3.009.312.320.847.830;2.677.772.699.400.430;2
3.360.648.918.453.170;17.988.218.234.911.000;28.859.214.746.556.500;18.436.804.579.881.900;3.799.930.498.987.950;19.233.120.851.738.500;27.933.566.221.505.300;23.183.039.626.913.800;37.637.783.731.517.800;161.975.872.551.916;2.782.582.338.161.370;2.766.819.734.149.950;3.352.949.695.074.910;26.462.583.271.695.900;2.997.378.544.860.160;26.821.982.642.812.900;999
3.334.661.456.645.940;1.745.366.017.057.320;2.854.940.742.866.310;1.829.855.278.934.530;3.789.894.217.299.810;1.748.266.627.370.170;28.023.948.994.858.000;23.356.704.228.020.100;4.153.111.773.305.590;14.952.772.628.429.300;27.882.480.567.100.400;2.723.949.817.875.220;3.373.772.899.272.120;26.142.817.829.930.500;3.039.035.574.143.150;268.408.176.672.131;999
35.042.721.596.186.000;1.744.169.332.814.770;30.231.721.754.511.000;18.087.714.148.878.200;38.980.768.429.724.500;17.752.268.365.775.300;29.573.992.254.609.700;23.574.630.027.593.500;44.663.317.543.258.700;16.052.237.061.063.000;2.961.804.324.567.410;2.705.790.821.744.820;3.521.910.623.125.550;262.660.711.340.874;3.192.238.984.552.410;26.711.288.355.369.600;999
38.418.228.318.152.600;17.972.496.859.366.900;3.365.573.028.516.240;1.848.166.915.780.640;4.299.265.254.353.640;18.092.055.596.962.500;3.312.561.887.888.730;23.507.555.165.200.100;4.818.134.885.188.330;1.622.547.748.073.710;33.035.282.309.774.700;27.542.894.069.034.500;3.887.921.339.038.040;26.840.361.763.508.500;35.172.172.100.434.700;27.120.269.565.703.200;999
3.965.675.430.689.560;17.889.465.557.848.400;3.501.469.674.494.590;1.843.780.701.457.820;43.496.472.833.280.800;17.621.536.480.699.900;3.425.013.696.751.880;2.332.381.511.793.070;492.482.779.022.265;1.629.466.797.584.710;34.455.824.407.544.300;2.705.119.155.174.070;3.964.073.558.855.580;2.675.798.915.354.940;36.444.350.527.361.100;2.689.755.189.746.420;999
39.901.668.337.660.700;1.798.688.832.498.750;3.511.649.113.997.080;18.379.775.791.289.100;4.372.538.431.899.800;1.800.841.443.180.780;34.246.249.953.717.400;2.322.737.553.860.620;4.903.159.171.973.730;16.754.530.561.902.800;3.449.423.499.807.920;27.007.530.018.844.700;3.970.054.017.800.660;2.676.446.636.433.830;3.642.201.867.487.750;27.123.502.509.538.500;999
39.809.101.014.340.600;17.958.687.409.286.000;3.503.685.650.817.960;1.864.300.807.585.920;43.847.922.278.429.800;17.980.422.231.662.000;34.282.184.618.909.200;2.339.927.784.635.450;48.182.929.787.778.900;16.977.407.721.586.000;3.457.066.627.249.330;268.758.992.523.774;3.985.884.060.490.560;2.710.460.134.590.900;36.322.257.555.679.800;2.702.227.392.862.000;999
39.759.254.756.885.300;17.867.032.863.625.000;34.903.639.903.377.300;1.865.194.879.072.160;4.371.543.269.586.780;17.881.095.450.725.900;3.419.945.141.640.130;2.347.981.429.956.930;4.824.386.003.684.090;16.616.390.139.557.500;34.438.560.353.259.500;27.192.240.128.305.400;3.976.952.397.013.530;27.149.548.778.574.200;36.248.193.665.515;27.061.804.676.660.700;999
3.984.955.557.149.730;18.160.024.017.914.600;3.487.325.794.286.260;18.595.811.313.604.900;44.225.993.609.918.000;18.281.008.053.027.500;3.422.276.038.581.160;23.492.338.636.208.700;4.971.422.144.210.350;16.621.162.833.925.500;34.423.683.154.451.100;2.708.109.881.056.280;3.982.341.210.725.370;2.704.335.566.353.340;3.644.763.098.019.180;27.117.276.004.202.500;999
3.966.801.385.141.280;17.838.700.340.867.700;3.499.464.375.524.530;18.549.265.742.553.900;43.624.058.583.336.400;1.781.943.226.465.460;34.304.945.236.133.700;23.545.827.401.868.800;4.931.091.694.281.940;1.636.361.241.088.600;34.648.751.148.868.600;27.251.491.514.371.200;4.013.362.702.524.860;2.708.675.807.122.190;3.636.998.466.142.160;2.734.669.365.590.520;999
39.905.851.921.575.700;1.814.126.836.119.440;3.483.486.972.224.270;18.659.415.154.830.000;4.389.701.315.351.000;18.304.129.279.945.100;3.428.660.759.466.330;2.344.157.888.722.970;49.537.849.317.794.700;1.665.049.793.654.710;34.625.974.851.008.600;2.717.426.591.191.680;40.038.052.382.627.300;26.966.784.019.550.800;36.462.897.031.039.700;2.705.700.870.699.400;999
3.962.817.572.605.740;18.136.860.547.055.600;3.502.667.882.355.840;18.733.120.315.422.700;43.995.268.473.692.900;1.832.400.086.868.640;3.422.953.413.109.070;2.344.097.117.692.160;4.947.704.846.712.080;16.662.085.430.314.600;3.468.514.057.056.970;26.945.002.719.161.300;3.998.918.098.823.340;2.694.662.389.694.760;36.441.305.525.118.300;2.691.643.529.008.860;999
39.756.296.890.041.800;1.804.173.563.499.530;3.499.973.744.276.380;18.873.258.747.963.700;44.223.360.805.903.100;18.510.401.655.201.100;3.440.170.890.723.730;2.331.505.978.283.870;49.640.334.383.947.900;1.659.897.687.722.460;34.459.765.441.798.100;273.519.076.131.615;3.988.833.528.973.660;2.709.495.242.806.360;3.651.302.628.117.900;2.703.392.803.038.900;999
39.920.585.813.115.500;18.037.171.740.864.500;35.063.679.193.433.400;1.857.897.324.995.560;44.215.956.942.541.700;18.467.661.045.066.300;3.403.860.208.472.180;2.344.594.927.217.180;49.172.989.060.340.100;17.152.712.202.979.400;34.610.985.923.152.300;27.081.675.418.587.600;39.937.279.024.771.900;2.705.343.212.587.380;36.510.989.353.366.700;270.881.848.325.185;999
40.006.920.596.057.900;1.807.088.552.720.950;35.178.106.081.994.200;18.509.547.848.530.000;4.388.322.865.755.820;21.274.412.130.956.600;34.339.381.309.858.800;2.334.892.277.788.150;488.115.886.188.043;22.440.439.478.287.400;3.468.612.235.793.940;2.696.862.674.817.970;4.000.319.426.959.910;2.682.829.691.138.880;3.651.565.055.184.260;2.709.444.588.788.210;999
40.539.274.917.771.200;18.378.775.969.620.200;353.826.400.009.565;18.388.116.380.881.000;41.097.228.112.002.300;23.177.865.252.182.200;3.459.417.502.838.660;22.909.925.287.420.000;41.360.553.024.316.000;2.663.505.812.275.980;34.656.840.874.308.800;26.821.014.404.296.800;40.009.551.543.948.300;269.928.536.243.721;3.656.932.330.621.170;2.691.537.135.247.190;999
40.576.305.901.646.400;18.435.056.851.731.700;35.411.230.680.878.500;18.297.168.320.379.500;411.785.063.540.201;23.225.771.236.621.200;3.447.709.089.282.180;22.782.136.663.069.900;41.663.278.395.907.300;27.106.322.919.591.500;3.461.956.088.049.520;26.810.211.471.976.900;399.200.058.103.926;27.029.515.135.363.800;36.375.343.985.655.400;2.688.176.269.208.650;999
4.043.737.662.798.980;18.376.377.549.282.300;35.322.986.861.917.400;18.441.670.085.108.500;4.108.187.772.199.440;23.294.929.165.668.700;3.444.685.250.473.620;2.312.761.872.112.120;4.150.291.348.859.590;27.121.438.024.412;3.448.373.234.705.140;27.044.076.689.706.000;39.925.244.420.248.900;2.701.661.498.249.200;3.615.624.768.587.080;26.956.797.851.820.500;999
40.426.298.457.864.300;18.358.988.046.142.000;35.208.614.692.868.700;1.844.862.533.472.550;4.098.167.911.186.030;2.314.236.892.151.780;34.406.740.306.113;23.020.030.660.810.700;4.181.344.676.808.720;27.085.051.425.667.600;3.445.988.307.669.640;27.078.562.988.539.300;3.981.857.069.597.040;2.718.958.986.536.390;35.994.822.762.777.000;2.695.932.943.977.210;999
4.035.878.894.679.350;1.835.887.099.219.670;3.522.058.336.881.660;18.516.151.815.337.800;4.102.377.938.847.590;2.323.485.053.870.940;34.373.707.076.761.200;22.917.208.496.158.200;4.183.233.353.311.980;26.918.343.477.470.900;34.602.538.447.809.400;26.976.336.279.580.700;39.862.301.818.944.000;27.072.494.813.302.100;36.129.985.357.347.800;2.695.600.010.426.300;999
4.059.227.454.982.470;1.850.988.495.324.680;35.395.222.403.238.500;1.832.154.907.484.630;4.112.829.463.289.810;23.226.313.004.282.000;34.386.529.473.520.100;2.290.617.225.437.280;4.176.134.983.924.510;27.034.496.218.659.100;34.137.513.086.882.400;271.116.671.410.978;3.971.427.490.812.900;2.704.237.362.496.690;35.991.831.654.432.600;2.687.072.913.591.250;999
39.193.461.244.893.400;18.439.098.914.632.300;3.397.801.770.154.520;18.313.385.783.995.900;3.969.534.906.806.160;23.117.402.703.767.000;33.169.536.583.043.100;22.635.591.414.211.600;40.215.561.178.246.500;26.886.435.855.518.600;3.283.850.126.582.860;26.803.847.298.813.600;38.420.026.565.238.300;26.917.356.575.770.300;34.587.585.810.801.400;2.678.677.716.567.700;999
35.061.312.080.371.200;18.639.221.808.371.000;2.979.807.738.293.590;18.596.051.355.244.900;3.571.786.918.459.340;2.321.215.450.940.120;2.880.409.703.548.480;23.120.291.115.113.500;36.117.412.066.949.200;2.735.464.045.260.470;2.822.346.622.533.330;2.720.465.684.693.150;341.932.486.101.726;27.232.076.866.682.100;30.400.209.954.187.900;2.721.330.258.004.500;999
32.725.717.264.329.000;1.858.477.538.030.190;2.766.283.437.237.730;18.297.316.004.811.500;3.363.779.320.498.400;2.293.425.010.374.680;26.941.089.407.150.900;23.276.411.076.680.800;33.573.951.564.505.500;2.706.239.580.150.380;26.159.835.550.269.000;2.701.777.168.257.790;32.042.406.537.144.800;2.690.572.166.039.620;2.856.159.739.321.060;26.716.950.035.498.400;999
3.297.259.791.466.100;1.847.773.436.209.610;27.681.766.745.038.500;18.210.689.286.600.900;3.361.761.725.306.690;23.007.743.625.761.800;2.671.434.750.338.480;224.963.976.031.378;33.425.862.148.098.000;267.810.507.397.823;26.268.192.429.866.400;26.274.149.041.851.200;31.505.673.575.740.200;26.970.114.322.847.800;28.190.621.000.895.500;2.682.210.113.331.830;999
32.855.368.663.914.300;18.463.781.667.310.100;28.176.653.291.000.100;18.036.069.164.316.400;33.549.479.817.515.400;22.861.761.919.791.800;244.452.677.119.588;20.603.170.624.747.000;3.317.282.296.658.310;27.041.700.334.932.000;20.930.855.653.108.900;21.990.529.550.306.300;31.528.241.341.336.200;26.733.493.897.677.900;28.047.526.644.304.400;2.644.692.557.659.510;999
3.188.445.678.518.090;18.882.351.671.666.400;26.988.702.276.871.600;17.962.301.903.496.800;32.695.610.371.811.100;2.288.939.100.592.130;23.399.657.021.954.900;16.800.726.537.724.600;3.285.232.895.885.780;2.697.109.014.337.710;18.982.885.857.893.900;15.612.524.351.156.200;3.094.931.497.920.360;26.886.844.243.862.100;27.489.410.966.870.100;2.688.433.028.174.750;999
31.143.638.815.736.600;18.569.955.789.513.600;2.635.111.944.069.040;17.737.685.338.639.300;320.851.308.331.482;2.295.920.461.126.410;22.669.064.563.974.100;1.669.279.496.110.260;3.202.602.893.895.630;26.541.161.720.646.800;18.599.130.735.954.700;15.959.529.949.293.000;30.232.857.630.339.400;2.677.509.546.834.360;26.814.034.364.046.400;2.676.459.188.642.760;999
30.402.750.699.252.600;18.507.150.577.440.300;25.752.887.358.221.000;17.808.799.402.910.300;31.342.037.158.743.000;22.919.344.331.446.900;21.845.608.202.013.700;16.747.229.739.425.000;3.143.130.922.242.170;2.667.995.931.935.860;1.801.850.329.454.850;1.621.032.414.829.500;2.967.192.422.345.530;2.658.107.176.895.620;26.369.602.004.498.600;266.002.908.267.128;999
30.197.648.131.263.500;18.718.601.047.362.600;2.519.939.481.665.920;17.899.208.275.510.600;3.125.979.672.111.040;23.148.961.008.729.100;21.219.036.952.014.200;17.071.945.706.583.200;3.131.695.127.562.510;2.713.529.771.478.180;1.698.433.170.650.050;16.399.135.016.991.700;2.939.203.736.605.040;268.468.118.187.741;2.597.118.774.823.850;26.576.977.977.793.000;999
29.739.374.145.700.600;18.530.710.236.466.700;24.730.850.195.621.000;17.922.440.849.449.300;3.056.768.766.285.680;23.306.729.887.303.000;21.196.279.733.666.800;167.048.084.992.939;31.092.686.657.656.900;2.696.312.844.274.410;17.165.679.112.053.200;16.210.239.708.801.600;29.016.332.978.885.800;268.175.640.499.365;2.578.210.598.672.920;26.640.604.321.598.700;999
29.396.245.055.477.300;18.488.309.719.093.700;24.512.347.662.806.600;17.936.664.984.543.700;30.263.011.721.449.800;23.282.132.106.401.900;20.514.198.146.536.800;16.884.053.849.266.600;3.044.570.758.934.080;2.684.701.180.004.410;16.006.595.943.023.000;15.939.270.664.723.100;28.834.212.991.675.300;266.749.140.354.342;25.552.476.253.178.000;26.664.875.667.644.600;999
2.960.446.658.744.630;18.438.581.123.916.500;24.883.897.248.037.600;1.785.125.074.426.920;3.062.646.103.507.910;23.178.919.657.088.200;20.991.950.042.628.100;16.634.446.835.669.000;3.118.428.201.057.710;2.682.382.505.388.640;1.678.365.515.156.000;16.146.376.063.405.300;2.897.508.439.821.840;2.645.216.276.076.070;25.585.759.697.743.800;2.669.183.639.945.740;999
2.983.084.289.647.200;18.438.166.910.699.700;25.106.787.466.136.500;17.876.590.001.910.700;3.084.656.161.870.240;23.122.170.317.248.600;20.816.055.370.168.000;17.147.284.606.546.400;30.987.981.714.908.500;26.867.371.801.090.000;16.719.934.303.801.900;1.618.991.538.888.550;29.244.792.377.779.200;2.680.194.780.791.280;2.584.129.287.695.620;2.649.381.402.884.670;999
29.857.684.576.869.100;185.132.319.024.955;25.187.408.399.054.500;17.901.785.682.170.100;3.098.240.854.465.180;23.086.224.933.003.200;21.371.688.939.195.400;16.526.982.507.040.300;31.001.308.278.449.900;27.116.687.540.776.100;16.675.956.738.126.900;15.760.699.862.909.600;2.919.470.505.315.160;2.673.195.617.949.980;2.599.251.533.496.240;2.645.616.069.253.350;999
29.878.773.332.207.100;1.848.679.145.345.220;25.265.767.993.896.800;17.936.506.412.498.000;3.109.890.568.689.520;23.125.832.233.066.000;212.929.633.021.543;1.706.622.472.525.140;31.015.599.592.790.400;26.789.524.285.284.200;165.419.136.999.531;15.782.174.955.210.700;2.920.081.814.469.130;26.676.775.998.847.400;2.578.060.785.326.720;2.663.593.339.012.740;999
29.932.058.710.999.200;18.601.591.904.622.000;25.374.746.795.702.500;17.961.596.882.116.400;31.118.280.877.810.800;2.326.513.591.226.000;2.118.967.373.864.530;1.703.125.167.749.900;31.108.056.452.602.000;27.030.522.771.920.000;1.682.840.394.898.420;16.007.599.925.390.000;2.921.281.170.355.380;26.683.802.695.405.400;2.575.689.295.908.850;26.542.546.891.258.800;999
2.996.421.642.815.700;186.936.184.195.585;25.192.872.877.557.800;1.793.822.274.802.850;311.799.370.884.707;23.284.353.857.060.500;21.151.781.657.672.400;16.913.583.574.032.900;3.132.816.945.056.400;2.698.025.277.200.250;1.731.550.981.422.170;16.152.274.440.257.200;291.894.569.577.764;2.673.273.814.001.740;2.578.151.444.951.880;265.591.355.499.203;999
29.900.684.953.300.800;18.510.207.045.153.800;25.186.214.163.781.700;17.903.015.795.016.100;3.109.635.438.361.620;23.314.969.730.175.500;20.927.261.424.855.500;16.974.305.102.487.400;30.954.047.252.781.500;2.717.416.368.932.090;16.729.599.312.395.000;16.096.131.564.698.800;2.922.315.078.663.030;2.672.500.657.934.460;2.595.504.138.819.970;2.653.271.784.389.240;999
29.904.779.660.193.200;18.548.502.182.103.600;25.197.517.479.388.800;1.793.310.784.386.270;31.094.417.144.148.600;23.250.024.097.918.400;20.967.775.848.051.100;1.704.589.334.048.370;30.989.685.492.492.900;2.728.247.473.557.450;1.654.611.027.673.890;16.184.872.603.063.600;291.621.252.243.741;2.679.672.309.611.360;26.012.633.120.279.100;26.636.388.153.656.800;999
29.968.043.515.655.800;18.667.143.798.529.700;25.281.017.478.231.700;17.933.808.848.923.400;31.224.945.936.157.800;23.197.824.522.506.300;21.940.680.083.505.300;1.767.565.363.103.690;3.132.959.100.081.450;27.012.821.641.079.200;1.749.215.510.219.190;1.707.339.429.149.660;2.928.888.093.728.400;26.872.085.381.763.900;25.996.133.777.202.500;2.671.025.137.064.570;999
2.981.754.721.209.140;18.314.658.231.513.400;24.911.268.092.633.000;1.808.167.002.317.010;32.553.209.253.585.300;21.838.394.987.658.700;20.956.008.115.650.900;18.036.653.998.538.200;31.748.318.833.385.700;24.627.522.135.889.800;16.887.464.478.117.500;15.019.780.665.068.900;29.297.355.953.174.300;2.649.535.973.127.490;26.247.077.327.203.900;2.661.873.318.629.830;999
29.444.906.900.655.900;1.748.388.863.819.590;25.407.081.158.051.900;1.768.966.531.249.480;32.281.526.333.536.200;14.531.930.742.001.600;2.207.380.341.202.910;14.396.301.850.203.900;3.038.483.659.162.710;10.651.306.831.811.400;22.829.610.574.490.200;10.418.383.737.447.100;29.525.334.025.257.900;2.641.234.724.113.350;26.254.112.062.861.000;2.649.336.913.675.380;999
29.371.768.945.389.600;16.935.563.101.576.900;25.319.908.732.674.800;165.132.670.170.661;3.144.301.543.755.550;13.878.304.995.643.600;23.749.273.990.191.100;13.636.646.230.427.400;29.798.458.442.868.700;9.058.822.922.172.300;24.257.538.671.930.400;9.143.884.606.391.630;2.945.233.655.691.520;26.221.263.377.409.400;25.948.704.049.108.900;2.619.791.133.308.000;999
29.617.458.494.165.300;1.647.893.996.773.000;2.514.101.165.241.160;16.622.401.941.150.200;3.101.609.611.812.540;1.397.835.587.547.890;23.560.088.496.637.500;13.350.499.804.377.800;2.969.724.306.224.080;8.986.729.692.455.070;24.215.581.234.032.500;9.044.930.327.014.230;29.468.470.279.639.300;2.636.896.222.943.230;26.021.412.540.574.300;2.631.642.044.422.230;999
2.956.622.338.558.630;16.383.210.454.380.200;2.521.837.028.997.580;16.412.668.562.842.700;30.883.684.251.734.000;13.461.371.714.166.500;2.370.317.345.207.900;1.330.177.090.989.610;2.974.959.059.198.500;8.963.602.997.535.880;24.426.509.730.623.700;8.891.227.028.586.640;2.934.644.203.125.770;2.619.203.216.681.770;25.834.030.175.472.600;261.835.621.355.956;999
29.469.450.457.966.100;16.556.185.119.499.800;25.338.853.399.147.100;1.648.860.662.028.850;31.513.750.941.079.100;13.641.115.281.344.900;23.723.789.281.378.000;1.335.505.731.110.840;2.982.739.817.060.370;9.141.434.844.906.180;24.466.664.764.741.700;8.707.782.446.960.060;2.929.337.448.192.430;26.369.917.436.079.500;2.593.616.195.124.280;264.511.832.626.375;999
2.949.841.000.043.190;16.442.724.473.884.600;2.546.509.136.181.870;1.660.354.652.969.320;3.114.124.219.752.780;13.391.238.254.926.100;23.776.917.058.333.000;13.304.637.497.625.600;2.935.575.820.898.740;8.380.561.360.849.130;2.443.479.819.395.710;8.772.219.893.796.240;2.929.660.077.569.600;26.308.997.946.612.100;262.546.354.417.364;26.511.084.106.961.400;999
