leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,label
365.1410452072842,162.65712971919183,318.765693652498,161.8392158814767,371.5972909128873,203.46320426489282,312.977642041247,208.12392744907112,375.76796014915334,242.19788888040102,304.848533979901,243.8779067186674,359.55859408747716,242.26995278614518,328.80090385063374,240.59702834921708,5
365.1410452072842,162.65712971919183,318.765693652498,161.8392158814767,371.5972909128873,203.46320426489282,312.977642041247,208.12392744907112,375.76796014915334,242.19788888040102,304.848533979901,243.8779067186674,359.55859408747716,242.26995278614518,328.80090385063374,240.59702834921708,5
365.1410452072842,162.65712971919183,318.765693652498,161.8392158814767,371.5972909128873,203.46320426489282,312.977642041247,208.12392744907112,375.76796014915334,242.19788888040102,304.848533979901,243.8779067186674,359.55859408747716,242.26995278614518,328.80090385063374,240.59702834921708,5
365.1410452072842,162.65712971919183,318.765693652498,161.8392158814767,371.5972909128873,203.46320426489282,312.977642041247,208.12392744907112,375.76796014915334,242.19788888040102,304.848533979901,243.8779067186674,359.55859408747716,242.26995278614518,328.80090385063374,240.59702834921708,5
365.1410452072842,162.65712971919183,318.765693652498,161.8392158814767,371.5972909128873,203.46320426489282,312.977642041247,208.12392744907112,375.76796014915334,242.19788888040102,304.848533979901,243.8779067186674,359.55859408747716,242.26995278614518,328.80090385063374,240.59702834921708,5
365.1410452072842,162.65712971919183,318.765693652498,161.8392158814767,371.5972909128873,203.46320426489282,312.977642041247,208.12392744907112,375.76796014915334,242.19788888040102,304.848533979901,243.8779067186674,359.55859408747716,242.26995278614518,328.80090385063374,240.59702834921708,5
364.8660958095749,162.47817283957,318.6714435113361,162.0905084186578,371.62725328080836,203.41459805567217,312.5371637088239,206.66901392866137,374.1633702379079,243.2078336106798,307.6321489475726,245.98742108012354,359.24266604262317,241.90528680103776,328.6667798179397,240.04974816868722,5
362.28980379270337,163.92557349819964,316.88956599664914,164.19634893631078,367.7377936437043,204.0862695560899,311.1681762502468,205.52130797952728,372.64690194273066,243.60358627351593,308.3735356624657,242.10176915497405,360.5961109902621,242.4420946697856,326.7759813064647,241.93637614018317,5
363.0405805687204,164.24940585081976,316.18374166142127,164.37175613629137,369.6837279694905,205.60809943943144,311.1634607299997,206.63422776075043,375.5234762616632,238.279010377525,308.4475741755529,244.89040640897528,358.19067884207146,246.14652057026706,327.5993537601513,242.68932963526524,5
364.4064596215319,165.23296517499153,318.6686516109424,165.55191128752952,371.82359463419016,206.7679170120594,311.230783567986,210.68983905663197,377.2931178184859,239.95629760226032,310.4804059792469,245.72452730658694,359.53421112108754,245.18695500637963,328.891547084043,242.8483410567108,5
361.9330687319498,166.7672319795314,315.2000371803416,167.87747002051194,368.0164972338443,207.81849286520958,310.0928510572484,208.5592996544868,371.5460379843086,247.59874049503253,304.45363603685325,249.24637808608202,356.9492688412538,247.77248576125936,325.695599018115,244.8492967149924,5
360.8728504632886,166.36765800621242,313.9343415994026,167.92499372873448,370.38369659375616,207.69634109722887,307.4516414654386,207.64860326593572,373.9729171680613,244.6212007228214,303.693240438404,247.37110033095763,357.32018637996146,246.8725153658909,324.81362076167244,245.80503903282116,5
360.8347271140341,166.56899998606386,314.477341397302,167.9922699877878,366.3888149653189,210.99046557952687,307.13930914940613,209.45531385393525,370.7410179005603,249.17187196759792,304.80876615262144,248.67132723205435,356.34086235251283,247.94882929602332,325.34291259862044,246.02430637996744,5
360.72101177197493,166.63578896391468,315.0382024153337,169.27281208320602,366.80204225754096,211.2747150445337,306.44992484865594,209.71508469692495,370.62014322145285,249.1950814567711,305.42290131627664,249.72763674455766,355.44932288581157,247.23756689349892,324.1272705463813,247.66266288515376,5
360.2502248562154,168.1855449716838,314.2548378798257,168.32853708408348,366.74754306980026,211.46093679028888,306.4329374533317,210.52290855956127,371.17890808442945,249.75191854271273,305.2094175992607,252.3173326165681,355.81920412856067,249.16223788110196,323.9362917353191,247.30915513149526,5
359.1462878668666,169.59802800958806,312.69169860164885,168.62884565841318,368.6301608936858,209.03476924775265,300.3142694651045,208.6451538118197,373.1615169579384,246.99229944079923,305.39335181551144,246.74652777060896,354.94905703817307,246.07434052997613,324.6718486526754,245.4708981665194,5
359.2739791026424,167.27308745112026,317.1221084956309,164.88731174589967,396.85340338973634,182.16960576321557,279.6133321608412,182.27213272836696,374.20833690094906,176.215609657336,315.4830532465689,178.46198156570532,357.2570839350069,242.75295975344378,325.3212946549788,244.76623148041094,2
360.9280660668444,161.4011113084144,311.33450621112263,160.3357443295372,403.8179621161631,162.49293337412666,278.33890459925453,164.0415996527319,361.93090936018956,158.0340805215009,318.01554361979163,158.01923005827888,359.2562909600859,243.97896799930305,324.054251274603,244.51462985597252,2
359.3548301949885,160.90368242646875,312.28010373469584,158.98342334190835,399.2013593194609,159.37894083228724,279.0126724604747,153.6010013120623,376.1732581742755,160.57346594006012,313.3508242928021,148.87610114906101,355.73066506528926,240.30772654753153,326.6407204578273,245.40204731656934,2
359.53927424281693,160.03577750530604,312.5851599526066,158.6769650804064,403.4399954025967,158.10516454200663,280.12183889958527,152.68581075849795,365.3641822176145,153.5782544859872,297.76425185361745,152.22042866035446,357.01065762536405,241.63448632141498,324.953417544493,243.0282141139089,2
358.928833972033,161.42712441861755,311.7381771141884,159.18114385947615,398.5035568164988,160.101617083237,278.73180660591305,153.72975000619383,374.38382261737263,157.935922634778,315.26548268105745,148.47649427095376,354.2826214107857,240.26597908132928,323.50628363201025,243.5504634511395,2
358.5294557785347,161.44758115611165,312.15791578729755,157.54816825495712,397.86996946892276,156.25856814878435,277.9945968941301,157.0243225742848,375.71624321960155,153.4347937223019,310.5284256053762,144.30845200133373,356.0327823391834,239.201431758308,323.9895760052577,240.83032233014418,2
358.83742996866664,160.67697061292716,312.3642608980055,157.68319208576614,397.933436389218,157.01199779550822,278.4337106135219,158.28362753224926,375.85800291425994,154.12243033564368,312.29970922967266,144.10405326343238,357.1355709419431,239.74041122210704,323.23417820260045,241.3698360128584,2
357.91717529296875,160.78172615164178,312.46880746754044,158.36038908041053,397.714361639761,156.34316732717113,278.06715834197274,159.2365414899701,371.90431423096857,155.42541213569882,310.2745523799275,156.0446812184114,357.6861427632553,240.30490641362067,323.97902357634774,242.9589122748022,2
358.6715105246593,161.18807113195825,312.66130540796553,158.58710500705064,399.3193760490719,157.6116256229973,279.20878140658937,153.47813676830074,384.58390125919476,156.82207184160487,288.1960297836135,149.9504841004063,357.1312840176984,240.54783762635438,325.5856491980771,242.9022216796875,2
359.53492560846166,159.7216277495499,312.32127787754246,159.4148774580522,404.1576087794974,158.71716360209103,279.5240441393136,153.12483612125067,368.51337402729433,158.44843503536683,288.40506796211616,150.46419752576637,358.40114213844043,240.9145227799204,324.691749319646,244.66907380247216,2
359.2758699389995,162.20788888649003,313.104857434217,157.18096727044588,400.2249005695843,157.51434745546626,276.1352587273524,155.45319732601496,373.30756646950283,151.95345808033207,309.64330784705766,144.7880771548249,353.5994982003789,237.75901141176766,324.4356677882479,238.7061880809308,2
359.6955883634787,160.49504282106557,311.79633117965045,156.66813453206552,401.07184869606533,155.71702888601678,276.49193930964896,155.43950022401063,365.1280637864629,151.67416538294978,310.0175815961937,146.20035911211252,356.45106582280016,237.50525984653206,323.9963853302725,238.323184087967,2
358.8708404492804,161.33898979009584,312.64850923800356,156.35424220788806,401.0600717071485,155.7804586721021,275.1756954343775,155.24121306663335,362.1800000520679,151.81639149123467,308.98365376308254,146.01206770658996,356.29364543993137,238.1430170651974,322.5622206653275,240.6224039896346,2
356.24931347501973,157.72743741251196,309.806975595194,158.61117147240023,401.1651910236473,156.7280560870503,278.62868081525227,158.92342629946813,367.7261617699694,153.83468951533763,314.91509653004044,148.0835979131009,353.3272322282595,240.02289084501044,324.7229906657672,243.47548793284633,2
358.23988638782953,163.004740680751,311.08382527862113,159.22021515021615,397.51574764884475,159.50068564546032,278.2863034795246,161.14359559266813,371.8631632294135,161.40663646996398,317.7094527933081,156.47478744797172,354.6112407666247,238.87839287078404,326.2410337137761,242.3959758266586,2
360.56818957577383,162.9026391793507,310.29644862170466,160.40951541311895,398.1840315060969,162.33306884765625,278.1429528210777,162.9461073119343,370.42826334635413,162.61143754955074,314.2544946173356,156.4304767955433,354.26014832410766,240.55368209742088,324.31653738398495,240.8923541466227,2
360.82780449311315,162.42370992583906,312.0842454859054,158.87854416829083,398.8676059716874,161.63661964852008,278.4315179761552,162.99961049763394,369.5433731440684,161.7732919245391,318.87351953587824,162.3226450159988,356.6566686645315,237.9705633119095,325.54737157354606,239.37355380229667,2
359.7842231256325,156.48443484155118,312.743180261404,153.16455994297536,393.8591135998284,148.34803930044677,280.4615289528411,147.15991707735282,374.167664152751,142.1157461089765,310.27958536976695,130.02212029430882,355.6618385254677,237.08274276765655,325.5497551265674,240.25621531125606,2
357.60875611508624,155.94302610917524,317.5567356971391,150.30372184124354,384.81769869112856,124.69948508522727,294.0291673801898,119.41464704388544,369.18517584296006,89.81716744743491,318.45190931082146,92.75870405846368,357.0269490945584,236.67346672074234,328.2699030534163,238.83884228309162,0
359.1439727734992,145.34754359948963,316.8747936568177,144.27370164157472,372.11561447071233,112.94680057065935,302.33046641658643,111.05883801966338,355.87033047306966,76.85293346832468,321.4265584117052,77.96493288326465,357.8919886488108,235.7528253135923,329.5594949104586,236.67617797851562,0
358.3187817999913,147.0663372507559,316.15985454541243,143.076022513069,365.44407174108903,111.94409102264468,301.3418516427231,111.72145335417217,352.55498563697176,76.65504600734589,315.5740467330667,75.21680577864858,355.72345457935785,235.6551611196667,325.8854330584148,232.03174405571772,0
351.35006053376156,148.5162108342693,312.2370628610041,146.08059453661798,365.3470673041321,118.88091008708543,296.2115411020191,110.29916323768664,351.3427541530904,78.01341179813441,314.7358392652177,75.46158740182759,353.4478214981055,236.17280149560648,320.51167998833677,238.9235907427604,0
