leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,label
320.93996261910047,162.05943051150686,272.4399117082593,160.2895375386857,324.9383813698333,203.00699020288963,264.5100872889514,199.94783929740146,328.62171384018933,238.66019928430148,264.08114947037296,234.4992155756557,313.7796030150017,243.69118949575605,282.44686229157406,240.0472401463708,5
320.93996261910047,162.05943051150686,272.4399117082593,160.2895375386857,324.9383813698333,203.00699020288963,264.5100872889514,199.94783929740146,328.62171384018933,238.66019928430148,264.08114947037296,234.4992155756557,313.7796030150017,243.69118949575605,282.44686229157406,240.0472401463708,5
320.93996261910047,162.05943051150686,272.4399117082593,160.2895375386857,324.9383813698333,203.00699020288963,264.5100872889514,199.94783929740146,328.62171384018933,238.66019928430148,264.08114947037296,234.4992155756557,313.7796030150017,243.69118949575605,282.44686229157406,240.0472401463708,5
320.93996261910047,162.05943051150686,272.4399117082593,160.2895375386857,324.9383813698333,203.00699020288963,264.5100872889514,199.94783929740146,328.62171384018933,238.66019928430148,264.08114947037296,234.4992155756557,313.7796030150017,243.69118949575605,282.44686229157406,240.0472401463708,5
320.93996261910047,162.05943051150686,272.4399117082593,160.2895375386857,324.9383813698333,203.00699020288963,264.5100872889514,199.94783929740146,328.62171384018933,238.66019928430148,264.08114947037296,234.4992155756557,313.7796030150017,243.69118949575605,282.44686229157406,240.0472401463708,5
320.93996261910047,162.05943051150686,272.4399117082593,160.2895375386857,324.9383813698333,203.00699020288963,264.5100872889514,199.94783929740146,328.62171384018933,238.66019928430148,264.08114947037296,234.4992155756557,313.7796030150017,243.69118949575605,282.44686229157406,240.0472401463708,5
319.364033920505,161.4195269812489,270.6268214124827,159.8713815539886,325.0754372354179,203.64316049136266,261.71341641442655,199.50335924015488,327.88488258494397,236.1860234137569,260.1408475420863,230.94827067272354,312.00169037491975,245.06814464706193,279.275364446414,242.3449828407981,5
321.27415372297094,165.10748687808658,273.17636595329776,163.36386226952453,327.58283786864075,200.4116702735046,264.73353333194484,203.9332880580652,329.2115824670776,242.31208688360942,261.91172595272695,238.1022877118552,316.17912304533223,245.1263724522661,279.5404288968392,243.04508749576752,5
323.1711702512527,164.36763856174073,275.65498147153926,162.27005315381427,330.18608985165656,203.67222291974636,270.53116158098214,200.38131778386378,335.2714859177527,240.77977573644785,264.5408054249358,240.71050389876575,317.3270104093386,243.64152549437185,282.75904352631045,240.61904455592213,5
324.89915507287964,164.47162821731405,276.5142446219638,161.6210866528888,330.79290658188467,201.7454859469456,270.3822994382837,200.9250432794744,336.04999946003653,239.707575630688,268.4016975294357,235.2189626653401,320.0213786964356,243.65228536013063,286.40291090448505,240.70297596066496,5
326.5889495319288,169.641148282912,279.7900323129566,165.65348304603367,331.5988935377172,207.2403204113434,271.7815125572361,204.89081497676275,334.67694564264906,245.2994332505079,269.6591280534934,240.9935881471533,319.662976980586,248.49594035561947,284.3387214455747,245.54210509608714,5
323.483743532009,169.47643755858343,276.2629600874432,166.9265530931017,328.05657192429095,206.97770197346145,270.255593153726,204.32374788893202,335.1617508778263,241.7469192004859,264.9721793465516,239.27299822107682,316.16035533742314,250.1655289486649,284.3879649085456,248.18084434525406,5
322.3797670096206,170.84089998967048,274.2468994526313,171.14478109250865,327.21922333583257,208.55922731234205,267.8110032887632,209.8126807827778,329.3756942387441,246.15683815696022,262.8207532451804,246.6404589437279,317.81645523240024,250.3486623622902,281.93646809124454,248.4143398680092,5
319.60585752369667,174.9277288263494,272.27124158428364,171.5681257510034,326.1077909785989,211.81465261834367,263.7585969897808,209.4077534907464,329.24950236581134,248.02705534920884,260.4289161236177,247.3092110212459,313.19870115644744,253.55665856133555,278.1752161203779,251.01664214507215,5
318.78495636709494,174.60208707329585,271.37431212511103,173.22821102989147,324.47661919616405,215.3983435923151,263.8671262719996,212.91166438612825,328.9853917704939,251.37017312564,260.9868097531287,250.30725217016754,310.9931413068967,254.26032721618265,277.6967190566221,252.86598802368937,5
