leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y
326.832811699539,140.81690673828126,264.72000272156765,140.55176493326823,355.0447087522413,96.06851806640626,233.6895872022285,92.75679931640624,357.032476706583,57.75861612955729,234.96426848114515,52.253483072916666,321.31333848296623,258.07672932942705,282.5402011558658,261.78940836588544
327.3371231829534,142.80248565673827,269.24901086775986,143.3007853190104,369.40077708197424,106.65467936197916,210.49015432889345,114.21371256510416,383.3089959816855,70.69038848876953,196.40355794937886,61.46639455159505,319.29081651031,260.64430745442706,275.00833229940446,262.98057352701824
329.0206593998143,145.39024149576824,269.0064377081199,150.47055460611978,380.65041063652666,127.99623209635416,209.16950763639858,134.77335611979166,411.42627153240267,101.91603609720866,158.15335233094262,75.0811258951823,325.80628241867316,253.27261352539062,275.22248815317624,255.80999348958332
334.26406360063396,143.07380269368488,263.8404881211578,151.95985005696613,391.3756403688525,150.85259399414062,200.19136622694674,166.5208491007487,432.19492827868856,141.8127482096354,129.57342629354508,157.65998128255208,327.5966076460041,258.62982381184895,281.5201055808146,266.3459431966146
330.0692318775615,150.83967183430988,259.1005008885118,152.1314951578776,372.24687394939485,191.8145294189453,222.41798475922133,200.2225357055664,423.7830450339396,211.91886291503906,194.6314597207992,233.5561284383138,321.70787573642417,264.7251871744792,273.71668631131536,263.28856099446614
329.7339517562116,155.66907348632813,259.4813392514088,151.98864135742187,356.46446553214656,213.28929392496744,247.72579405737707,216.2993143717448,369.5565645811988,259.60036417643227,224.3963963242828,270.72934900919597,321.5075023213371,273.3170613606771,281.11591176517675,272.1645050684611
329.5988524390049,158.0176574707031,259.4645405753714,150.76387939453124,343.1526479252049,220.11896972656248,253.5790515336834,216.47194315592446,370.0031538165984,263.1888885498047,245.04384925717216,276.1225931803385,327.2698414286629,272.12412923177084,282.46285060194674,271.1150965372721
331.1418006771901,159.082763671875,262.33905929815575,153.36351725260417,344.8809934522285,218.17047526041665,256.89525966956967,214.93998107910156,361.85613713498975,263.0642049153646,247.86124507716445,273.99069023132324,324.2917340388064,270.7054158528646,283.7684196096952,265.2521026611328
330.98358454469775,159.74253946940104,261.18067857085686,151.99042765299478,345.6602302926486,223.12540079752603,253.75396628457992,215.21700744628905,362.16943759605533,272.2012512207031,242.95593211689933,279.9839599609375,325.1561279296875,270.2039876302083,283.5330610431609,267.7123051961263
330.246217321177,160.837109375,262.40586227667137,155.29570821126302,347.8528792584529,218.11297810872395,256.66551733798667,220.82339986165366,365.67241706222785,270.17652893066406,242.97074414862962,280.9957931518555,325.8800208920338,270.77202962239585,286.6116343013576,269.5662353515625
331.24898041271774,157.9107666015625,263.66623275006407,152.7297587076823,344.879644675333,217.8213124593099,258.32446088947233,215.29511210123698,364.7505368092021,262.3699523925781,245.7023855740907,278.8776657104492,326.48569976306356,269.07604166666664,283.8043713178791,265.234228515625
330.84662815781894,159.88163045247396,263.40184596327487,152.07422485351563,346.1754710713371,221.76785176595052,258.94776191086066,215.35883382161458,364.70568497454536,271.20407854715984,247.24380243019982,275.2233144124349,324.45203637295083,271.3176350911458,283.88326776223107,269.0692413330078
330.56637173011654,158.78656819661458,263.28907950979766,152.67890218098958,345.68135646132174,220.14151204427083,256.3958139888576,211.46214599609374,361.55158071048925,267.86026357014975,252.07002233286374,273.79353249867756,324.63373102907275,271.1194580078125,282.2396120165215,267.1542424519857
335.7407796421989,155.89190877278645,262.35885870261274,157.1876444498698,347.4029541015625,220.34852600097656,238.90226870677512,213.71413065592446,361.0569377961706,266.7796956380208,205.67424036244878,263.80962626139325,326.2181036276896,268.32444661458334,279.8052218077613,263.78509928385415
336.7984055065718,155.7002726236979,262.5966476690574,154.96869303385415,348.1509949731045,216.29944458007813,227.19349745453383,199.28106791178385,357.5900378618084,270.8122945149739,170.59468053598874,235.01739222208658,329.7451792232326,268.4479344685872,279.87693911693134,269.05966796875
335.30243892357,154.72686767578125,261.30680071721315,152.4007130940755,345.88260037781765,217.58636881510415,201.5755015201256,164.34774169921874,363.2054123174949,269.40892130533854,125.23318031185964,169.91410986582437,329.26895291688015,270.3029317220052,281.0763659868084,272.46811904907224
335.76506869519346,154.4764668782552,265.86143218493856,150.13339131673177,351.64316146100157,218.8392344156901,195.91655593621928,152.3426066080729,353.5918659147669,272.0677530924479,126.36354490186348,146.18687947591147,328.826684170082,267.1763203938802,281.5949076668161,266.5802937825521
335.0264639932601,157.9161865234375,266.73739674052257,151.80153096516926,351.234142866291,219.00509948730468,208.9118907490715,158.88756103515624,348.22834152471825,264.1634073893229,140.24370037141395,144.472314453125,328.63369300717216,264.194389851888,280.4415963595031,265.68817952473955
334.6689802075996,155.7872751871745,266.18271724513323,151.3620869954427,350.65207259381407,218.33759663899738,199.22410108222337,153.72840983072916,356.647502961706,270.6522155761719,130.0644696345095,154.13536376953124,329.35572289638833,264.9727416992188,283.46384017193907,265.7723917643229
334.93511350037625,154.78783569335937,269.0997534579918,152.6630859375,344.7800753233863,217.00006815592448,243.97804635470033,180.29859619140626,363.0209640753074,262.8998280843099,186.96320080366291,159.46200052897134,330.7246433945953,266.61652425130205,284.36656314036884,269.7806732177734
335.3341308656286,153.87059122721354,267.6822569800205,153.10260111490885,352.7478747758709,217.91353454589844,244.7648675637167,182.26580810546875,363.22887983478483,263.6153513590495,192.36610887871416,154.1303263346354,329.4638051517674,263.5134643554687,285.9489125736424,268.48129221598305
336.3962060897077,153.58009033203126,267.96884205302257,152.6159891764323,352.55529384925717,215.60541483561198,235.70526060510855,177.1694376627604,364.8600573930584,261.51060994466144,184.76554495389345,160.06748758951824,329.7811139216189,267.32626393636065,283.578387150999,272.21087436676027
335.7739250308178,155.33881429036458,266.04760341956967,152.43324076334636,347.34392410028175,215.92504475911457,193.792501480853,155.4638875325521,354.966546730917,269.3993347167969,125.34864882172131,162.47405802408855,326.7401903496414,266.31934611002606,282.59600830078125,266.3974853515625
333.50287340508135,152.6970438639323,266.8304743532275,152.40958658854166,349.8638916015625,216.17869466145834,241.04469974705432,174.62140909830728,354.7656870357326,270.0472025553385,183.2038474161117,153.07794392903645,326.73497534579917,268.16481526692706,281.10333552126025,266.2032541910807
334.74518847856365,154.78209940592447,269.54513199602974,152.88362630208334,348.79010910284325,217.87275085449218,228.3247630635246,169.90149739583333,349.78774574154716,265.3435475667318,127.42983158299181,152.88178507486978,327.6823190157531,266.0195826212565,284.3476752609503,265.72283528645835
336.66474414262615,154.9472229003906,269.0744088595031,152.352641805013,346.22080118148057,214.4889119466146,254.61932873335041,186.02252197265625,364.20396148181356,267.5960673014323,237.17557888343688,190.4458221435547,328.7244933081455,262.7771423339844,283.63939429111167,266.80674896240237
334.9989591504707,155.271528116862,265.0186707543545,151.15137634277343,345.4056076299949,216.09880879720052,198.4381913982454,155.24426981608073,353.7612925044826,268.3544026692708,125.30044705750512,160.60995890299478,326.8456270811988,267.02152964274086,279.85167956743084,269.13801905314125
335.5503522685317,153.0865254720052,265.2047539382685,152.8506337483724,354.88910212282275,217.9590861002604,237.3269850934138,180.0922403971354,360.53781378073774,263.0977762858073,187.8299490506532,152.6135518391927,327.1368468237705,268.63155364990234,277.0851200291368,269.86703974405924
334.10672872574605,153.0641072591146,266.1512191022029,152.5729990641276,350.7332253377946,219.53717956542968,238.62306838739116,178.81584879557292,346.8114013671875,266.5730458577474,190.11707843717983,152.4445007324219,323.48401279136783,268.8427490234375,277.7234457047259,269.59572881062826
334.46457622090327,154.53720092773438,266.96910620517417,153.656982421875,344.8233862704918,215.17947489420573,198.39420681312436,157.46221008300782,361.28292496477974,267.9749735514323,129.4173228779777,162.3121785481771,329.24448282210557,264.3067586263021,282.3749739850154,264.7381266276042
334.757728076372,155.2859375,266.5005283043033,153.8062520345052,344.139642434042,215.31979471842448,201.90371682213956,159.90169372558594,358.0511474609375,268.0608154296875,130.89090240978805,163.92609456380208,329.92814461129615,263.7710744222005,282.0013958039831,264.85430908203125
334.89112428758966,155.64090270996093,264.59234919313525,152.8160166422526,352.4063960841445,218.91346232096353,197.56537740738668,155.35097045898436,354.093777015561,270.2401997884115,127.48911172835554,162.560888671875,327.8073250192111,262.9787902832031,279.2280903800589,267.9308537801107
336.18445108757646,155.10429992675782,268.2558993980533,153.53398946126302,346.00701604123975,216.22394104003905,241.56365566566345,180.9825866699219,363.06710865458507,265.50795694986977,167.79049132300204,155.86519673665364,327.12073554367316,267.55967305501304,282.32773977811223,269.2691818237305
334.6624942216717,155.992919921875,262.4578597272029,153.17054748535156,343.71522997246416,217.7679219563802,197.35770103579662,164.56993815104167,358.5773105308658,265.65795135498047,123.3523229380123,170.28711668650308,326.3966184522285,267.48851267496747,277.68613521388323,267.36012115478513
336.6853728997903,157.45157165527343,266.94981909579917,154.46861572265624,344.70494004546623,219.22069193522134,213.00246742123466,189.91517842610676,355.81749687820184,270.8966491699219,230.75864698066087,175.79206034342448,328.4811511430584,269.0126614888509,277.19238781538166,269.23116302490234
335.54656624403157,155.71977945963542,262.07021644467216,153.56273295084634,342.9415523341445,220.59202982584634,249.724392249936,210.22761230468748,358.9425389024078,261.943994140625,220.74376841060453,266.09659372965496,325.6866915343238,266.511935933431,279.70580654456967,266.51222737630206
333.46744474817496,159.97852376302083,263.27860547675465,151.68102416992187,347.3940959992956,219.00601094563802,257.0890913165984,213.23725077311198,346.78440781890373,266.0917424519857,252.09167880699283,268.65460205078125,325.9942506883965,266.21702473958334,280.6378674116291,263.0631866455078
331.7518473140529,159.27210896809896,264.61632300204917,152.1154296875,349.54367115458507,211.52050374348957,258.9021596439549,212.5096415201823,355.9949270779969,275.7987467447917,254.4390548956199,264.2809611002604,325.463879194416,266.1469970703125,282.74557745261274,264.47691853841144
333.1802400682794,157.7445841471354,265.30714841748846,150.0397481282552,345.0653536436988,219.16382751464843,258.7483070248463,213.31088409423828,356.69889056096315,265.72799326578775,252.70073362256662,269.66227060953776,328.11267890304816,265.8222071329753,282.73014356269215,265.31718393961586
331.56870182224964,157.57759602864584,264.7627523453509,150.45665079752604,349.34691182120906,216.69462076822916,258.5162893826844,212.224196879069,369.6119612396741,259.0472493489583,249.50825275358608,268.1098592122396,325.50333992379615,266.8997436523438,281.4134551501665,262.0476898193359
332.71566522316857,151.4608133951823,262.0367971951844,151.5832295735677,378.5135047787526,185.27928059895834,255.72185979123978,207.90862096150715,404.4310953108991,189.0719421386719,248.65642109855278,265.977256266276,323.987084560707,263.9217926025391,280.2093535876665,263.73900146484374
345.0111574266778,150.52105712890625,262.20930155769724,150.09513142903646,392.28290395267675,165.3721720377604,256.9742011398566,215.24141540527344,456.8715259989754,149.942724609375,248.51232710040986,272.93199055989584,323.4525296570825,267.23492024739585,281.50566426261526,269.55294138590494
339.58960161052767,144.4021006266276,261.06894271100157,149.05877685546875,394.07984198898566,149.32695719401042,256.36961890048667,209.2352523803711,457.36555455942624,133.93019282023113,252.132824506916,265.4663167317708,327.03268382588374,268.28089345296223,282.1552254098361,264.8438969930013
337.3951539836946,150.06948750813802,263.37510856253203,151.50245564778646,375.2176163470159,166.10658365885416,255.41167512487195,210.51856079101563,426.22521572425717,152.09013671875,247.35064096919828,270.34649251302085,325.9057256980021,270.3685493469238,279.536633100666,265.7180511474609
340.08295628281894,148.43821614583334,261.4838972248015,150.29187622070313,398.529565029457,150.88933919270832,255.53973888960041,209.22059783935546,449.20060855052515,145.57732238769532,253.2771836577869,274.5718953450521,330.06948402279716,272.97869879404703,283.47829449763066,269.6531733194987
339.4942924624584,146.80234069824218,262.83741034836066,157.02267252604167,394.5214243404201,149.77840779622395,255.81293625128075,210.51820068359373,456.562053742956,145.979638671875,248.89628726146262,274.5835205078125,328.62759199298796,267.96747334798175,283.6136894851435,263.6325642903646
339.2481171654873,147.66756591796874,260.87325349401254,151.96878865559896,380.5294079389729,166.66663411458333,254.47076315957992,213.71720275878906,457.6804979668289,151.23904317220052,249.36240874743854,275.04831517537434,324.24634589523566,263.5503784179688,282.01709384605533,267.14354044596354
336.0965866651691,145.81861572265626,264.4551351578509,152.55346272786457,393.0582275390625,153.79524943033854,256.369646916624,207.94243621826172,461.9003305904201,147.58681945800782,248.46188404521004,273.2676106770833,325.7584738809554,267.8269251505534,280.9367135470031,265.26999918619794
342.8627309330174,145.29248555501303,265.2270380239018,155.2539510091146,371.50141281378075,158.2276143391927,256.0178562852203,209.2055638631185,436.6759773629611,157.07589518229167,250.70890032658812,266.82253011067706,330.78725295770363,267.7605458577474,285.6192807056865,264.24469807942705
340.57932619188654,145.8610076904297,261.00852591092473,149.8487121582031,395.43901487256664,154.0283955891927,255.0741086866035,210.64747568766276,446.7003944271901,150.77152608235676,247.57007536340933,273.32159016927085,328.9769827420594,268.55420939127606,282.45141801677767,267.51503702799477
339.4485271016105,143.44886474609376,263.74532430680074,153.5888214111328,392.96057929367316,149.8533955891927,256.27764592405225,213.82991536458334,458.10640528944674,148.8268310546875,247.95938260438012,274.0949300130208,328.7615491523118,269.99154205322264,283.3650992971952,268.6473470052083
340.4914170562244,144.32384694417317,263.41537225441857,154.6924845377604,389.11161929271265,155.71642049153647,256.9550581134734,214.84172973632812,456.40994412781765,149.96409606933594,250.4041868116035,268.06668650309246,328.29963959240524,267.76841227213544,284.98863645459784,264.78819173177084
341.86495571449154,142.3807159423828,259.8166143698771,157.3549580891927,384.56576788230024,161.92212422688803,253.02776399205945,206.0664503733317,461.11287501600924,153.02904357910157,248.172143154457,275.12572428385414,328.9111868436219,266.77131805419924,281.86969894659325,261.87103678385415
339.581560979124,143.30718943277995,264.3441017025807,152.16548868815104,398.91720230852974,153.45874837239583,255.4365134317367,208.9072758992513,459.9123275006404,150.73869832356772,254.17437043737195,272.0953877766927,326.64246706102716,264.11541544596355,281.9885564084913,262.4409474690755
342.2083870309298,142.78828125,265.09202275510694,153.66990763346354,386.25817670978483,160.02117106119792,255.38454149590166,210.63848876953125,442.99900842885506,153.23655802408854,248.3558349609375,268.55669555664065,329.26758062644086,269.31399561564126,286.2836553855021,265.3410237630208
339.756546520796,144.00323740641275,263.6378453989498,151.95752970377603,393.1435406794314,155.6480509440104,255.7364121734119,210.4318664550781,451.4003075771645,150.2045155843099,245.53630491162912,271.4352193196614,328.69660074202744,269.60201873779295,280.6039128538038,266.25206654866537
337.2371497232406,144.5807322184245,263.8427649326012,153.1963694254557,384.12973872950823,157.73934529622395,256.38346887807376,212.3525416056315,436.3105024900593,161.3446818033854,247.33524910348362,272.9600056966146,327.50269705350286,265.0214070638021,282.72356277215675,264.2569549560547
334.92642787245455,147.56315002441406,262.01316558337606,151.0954142252604,384.98999223552767,169.51748860677083,255.12689509157275,208.49888763427734,422.69882252177257,178.7293950398763,251.67664374679816,268.2569112141927,327.4747534579918,262.04798787434896,281.416518914895,262.6928304036458
332.49706030673667,151.99583638509114,263.1067429839588,150.49346516927082,369.04855878235867,200.8386553446452,257.5440113505379,211.7361343383789,402.2793368980533,240.10447947184244,247.89635930295853,276.7927490234375,325.8265741066855,263.1310333251953,281.13819460008966,264.9106424967448
332.42824516921746,156.04430541992187,263.3590768282531,149.2105285644531,349.85987728931866,218.99422810872395,258.31634221311475,212.97772928873698,365.6277088102747,269.0351338704427,253.62424156314037,272.5084367116292,326.7315733862705,271.63108723958334,282.54442258741034,267.7642237345378
333.9517225671987,157.233251953125,265.6925053831007,149.1171407063802,345.6210197073515,217.96503702799478,258.11023749679816,212.02330474853514,355.7072913998463,265.10167287190757,251.56120325307378,276.0299031575521,325.5535008164703,264.6220733642578,283.3276737400743,265.6114125569661
333.605191340212,159.33622029622396,264.00769443199283,149.8237569173177,344.7682745261271,219.05604654947916,256.7058605756916,210.9230484008789,355.6076159868084,269.5903874715169,251.76119644915474,274.3073771158854,323.08195320504615,271.5131876627604,281.03751360783815,266.24356638590496
333.4053467297163,156.87738240559895,262.64099621381916,148.2628173828125,343.0931816726435,215.78165791829426,256.51720390945184,210.28975931803384,357.0511634701588,266.3456115722656,248.2129906826332,270.4831624348958,326.48246590035865,265.2931177775065,281.2093685963115,264.448930867513
333.4697438224417,158.01102091471353,263.34326422019086,150.12945149739582,342.76278336321724,217.79126993815103,257.7013739914191,216.14264221191405,358.52481229188015,269.7270444234212,249.53115094294316,273.4157478968302,327.9364814132941,268.6417505900065,284.2987830990651,270.508718363444
333.3458154396933,156.1497009277344,263.1700949747054,148.53321736653646,345.7073374263576,218.13726704915365,257.52343950115267,211.47073974609376,359.02068791623975,264.2235178629557,247.115975802062,268.55805257161455,327.344030161373,262.25315551757814,282.79746333888323,265.8112375895182
334.658899275983,157.88543497721355,263.20482698034067,149.82882690429688,343.0814369076588,219.23322143554688,255.6933553726947,216.17760111490884,354.4921674884734,269.71804377237953,243.91433865906762,273.0336150487264,325.37816382236167,268.62147216796876,285.3888659868084,269.2304168701172
332.5774298495934,155.55242716471355,263.099127097208,148.3768778483073,343.5135658139088,216.57552286783854,256.3739614017674,212.5090357462565,356.9873727266906,261.3118896484375,249.60811227266908,271.1070129394531,328.8120617475666,262.20061645507815,283.6685110623719,265.76552530924477
333.5641902235688,155.04408365885416,266.0717015500929,150.72738850911458,347.58392333984375,216.87595926920574,257.67150678790983,212.04913380940755,357.00181904777156,267.08433787027997,245.5058523709657,271.7547281901042,327.0701424020236,261.57115580240884,284.6771520395748,263.2577829996745
332.617184498271,156.11645100911457,264.2267896308274,148.8852742513021,345.100866098873,217.66469217936196,257.43653744556866,210.0885004679362,353.8678098584785,263.27955830891926,249.2316044041368,271.72850138346354,327.09952532658815,265.1971206665039,281.4672321257044,266.2306615193685
333.54106640424885,159.13360392252605,262.6692549908748,150.35799967447917,342.81433905929816,218.4886698404948,259.10806424500515,213.394487508138,355.73158139088116,270.98932189941405,246.4051943919698,269.263759358724,328.7075695600666,267.86787770589194,284.9268958920338,269.79434229532876
332.043891031234,156.51768798828124,260.980601326364,149.6544982910156,343.9425889312244,217.29489034016927,258.14145547835557,216.57223510742188,356.6931812724129,271.2598379770915,244.5031107918161,278.1978256225586,327.5413218013576,269.76402587890624,281.99698926581715,270.86168848673503
332.70637787365524,157.51439819335937,261.74089375480276,150.0758809407552,343.35090612192624,217.43269042968748,257.6002917680584,214.8679453531901,355.16279577036374,263.2452840169271,245.71424640592983,274.4266717274984,326.8838430936219,263.92957661946616,282.3179311283299,266.1269521077474
332.6874046951044,159.21193237304686,263.15240828717344,150.42111409505208,342.8296238633453,218.35533142089844,259.4735407594775,213.72545572916667,358.08837890625,266.69090830485027,254.509051213499,270.93675765991213,328.9640612993084,272.72942708333335,285.279082751665,268.61437733968097
333.4865637607262,157.90947469075522,263.3533230140561,149.59335123697917,343.28224657402666,221.13834635416666,256.3700611552254,214.0810129801432,363.0075063236424,265.34948170979817,250.15973800909325,264.77327219645184,326.15497726690575,267.2379852294922,280.39604512199026,267.2229817708333
334.01589465532146,157.25071818033854,264.4124508216733,149.74010823567707,343.9400854892418,216.23229268391927,259.2804355308658,215.11010233561197,366.97033291175717,266.15772399902346,246.6829864001665,268.4014185587565,325.1255783331199,272.63067220052085,284.3436709544698,267.63014221191406
334.44013764428314,158.1389892578125,264.5083658187116,148.69921468098957,345.8192819063781,219.1130137125651,256.94848232581967,215.4022481282552,366.4462330302254,268.2933797200521,250.24363833568137,271.4813457489014,327.101550493084,274.17177530924477,284.2485631723873,266.8541905721029
