leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,ms_since_last_frame,ms_since_start,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
371.20085010477976,214.36904309907416,354.5535205466678,255.45135335141654,362.2047808821701,156.74995829626334,376.9384069468046,256.31771589937586,0,0.0,294.90686553226544,206.37867058723427,313.5081275514962,252.9518985408905,300.37306970247226,155.2978635088829,282.5292076292974,251.60768814358426
371.2107177248684,213.59395227398312,353.5469779664705,253.0665162110244,361.78800304625327,157.05169786337856,376.4581493104485,256.8573231544359,106,106.0,291.0972421175605,205.92721399463366,312.50998151713407,251.1674982797209,300.3725424242905,154.4564572263019,282.9529326664042,256.14104355781535
372.40574480051697,212.88867855411408,353.8890662560096,252.94480686934398,361.91984869757135,156.63291904001474,376.31836018448485,257.20760847750086,98,204.0,288.83397555161537,205.6693965769323,312.73033309046093,253.20612435663296,301.18659892196047,153.5416686577305,281.92686753816884,248.65645113364656
372.23933333743474,212.37629439058682,354.2245750528432,252.56562175275596,362.51502889537056,154.47625428332128,376.25961020391253,256.3675518646783,101,305.0,291.86801293168213,206.1770588817121,312.4653607401354,251.27485282056276,297.94164359095237,154.0515489680063,284.12250387257546,252.84098289191087
372.24404494389296,211.8403468013234,351.9738955712761,251.99499082735,362.4960400002072,154.5499183953445,375.3880378864805,256.8146256959311,101,406.0,291.47091245777733,204.10297241075185,312.38491985462707,250.24874215448452,297.9930021655338,153.7173138818707,282.8786009123218,253.20736487989328
372.6518318317929,213.24929369726212,349.45650540865387,252.6142163802721,361.63530263723686,156.14435243436876,374.1984926421067,257.7883965434553,101,507.0,289.83588990229197,205.45560032447463,311.4117560146342,251.441507712802,297.9898613137971,156.28141355684218,280.29910019285165,249.91690584773272
367.9223568053714,211.0499632485821,348.4422209155338,251.6030669297188,359.83800913357925,154.84261427909883,372.5837922033012,258.4482197065795,102,609.0,287.8330455344931,203.1662774679924,310.79056423602117,248.53676853655074,297.80343245448114,155.25803684764062,280.5394807608121,248.61187863604454
371.1492171148408,210.87655104776292,348.14755710429785,250.41332774315015,357.76542845708315,154.11372785466426,372.9526214194867,256.4238291024313,101,710.0,285.1436200129258,203.2350595141645,310.51268802713656,248.80534833860568,296.71924803554225,153.92558454194528,279.33197628598,247.92536019430463
370.5309945265874,210.92477995305725,347.27671332321364,250.5780110749486,357.9132784329928,154.07128534283078,372.42471345855967,257.28527272723323,102,812.0,283.8879702135486,203.28370158782639,309.7757474054393,249.42136689861476,296.2364061188635,153.12619049778192,285.82345492011365,252.30219993727061
369.4691647395532,210.30890210243308,347.05564220640963,250.60914959347545,357.86263544300186,154.10271261086245,371.2188303818437,255.8349161385641,163,975.0,282.799392821618,204.12246534408627,309.1136011584052,249.78448508048825,295.9357270258492,153.18248361879395,286.07846368845327,250.98991041081658
371.3879155733225,208.07328023944459,347.40067783021794,248.82989795182525,356.58967157257655,154.33585971275684,381.076890049942,253.8948900759008,101,1076.0,281.7786688766682,204.50839463502064,307.8158087692463,249.21349718901607,295.54910472596674,153.75571186432208,276.049393469206,251.61060048167815
375.8793725132626,204.3645359358329,344.6856604457218,247.96195501958766,355.89830474448775,156.09596225290537,394.75142016018737,242.19745540958283,101,1177.0,282.7612757999005,197.9847787877419,309.08334261542615,251.91468506945407,296.0166222853117,150.69133885814625,258.85566934034114,238.96807606109942
386.1370400345293,195.49123865853852,347.5953144103842,249.2045408635801,357.49044524579847,150.83510958851446,417.29704191577207,230.34592625085145,113,1290.0,271.86673720888496,189.78809923463868,308.11486039300814,254.04206679809133,295.6640851655753,150.81306398127003,241.63717821359006,225.9989779869433
