leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,ms_since_last_frame,ms_since_start,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
332.8848505399588,211.04978405283862,308.14771657280966,259.89481832633237,320.81352254123834,157.75829600269685,327.9282314391604,257.85864860561816,0,0.0,249.99820415790265,213.1507983496181,271.9602175037172,258.71556346526773,256.64864051879556,157.911799963683,237.4187714351584,256.1952649316754
329.36452283783365,211.2582159890823,307.2040264423077,257.78731546368044,318.9322016789364,158.3160623027761,329.9485831425108,255.16819882647425,100,100.0,247.99414394388782,210.96497559462583,271.10723637143246,258.25037620245774,254.6012558671461,156.6092611292503,241.2300407348957,255.26115743290916
328.09275983815485,211.7839526790741,307.12239232556567,257.87810804156646,318.6181725620908,158.20113348366948,328.942761003813,256.5935193262066,101,201.0,247.0125691138149,211.0992086824573,270.806685025243,257.8003684481692,254.26180811712536,156.5973666045165,240.77313370034298,255.05617908735718
325.59937654186626,213.6260641512073,306.032829790596,257.23460635256515,319.16992996984834,158.67298031192658,333.03017694690817,257.57283302388583,102,303.0,247.28994759071412,211.68435568487087,272.65758079306204,259.66220988073377,253.9194883149246,154.8159251094289,240.56838179772978,257.6882033161421
325.56074901348086,211.23091836841078,304.6228440181014,258.8740831762022,317.3347112923782,157.47658563254146,330.54422636563334,259.1103202846976,100,403.0,248.07480546460545,211.81157081576853,267.1923617658944,259.3584645176273,252.5500589466854,155.41961113329037,238.49497058979716,252.12884353148982
323.2268916770065,210.37044932409538,302.828819214191,261.44189922835056,314.5605258283944,158.0822257045325,325.87501991332687,256.89559427444624,98,501.0,245.06253442334244,209.9059295654297,264.46060383035274,258.0982471615394,251.1290613472936,155.54936025490542,236.47609194646785,256.32922515326123
322.9999517951784,209.9117990405534,302.9515427809495,261.20965563953985,313.40585936285777,158.11677464386747,326.1887916139962,258.07768943895223,101,602.0,245.17845174045715,210.0597813290633,265.1665365284887,258.5080010356428,250.44892652597602,155.43005865239587,237.622152070468,256.68418463438854
322.493329440251,213.30232667753282,302.97887503626487,265.810630771189,314.3950946514423,158.55094719611878,328.8582038373466,265.5970074528053,100,702.0,244.3644410545693,215.19223209801945,262.0745145357572,261.38853677226984,250.29046582290286,157.00249234128253,231.5316956618737,262.03215412397833
322.66669012823536,224.0580498366169,300.6545206975557,273.4968043052429,311.0183831171901,168.3960260954616,324.4726400603034,269.0645375370555,100,802.0,243.7098398385693,220.75863875528248,259.62335480302966,269.483267896116,249.50360285508538,166.3211666392262,231.64259204813908,266.2645588396283
321.6664386617726,226.17928963114784,299.58755776483747,268.3028810983027,311.3454908780773,166.91471486753417,320.2032527367063,265.73469861122214,98,900.0,243.99343829572362,220.07168739291697,257.79241344340596,268.51297996222337,249.3650854297911,165.28922172627838,231.1376426706896,263.34976942937993
321.270342758543,222.03676807498596,298.1666848261097,270.3433080924364,313.2804923221983,165.97387001607763,319.0473330874658,265.47173903930235,101,1001.0,243.94659715242665,220.6699380840695,257.92497791725384,267.9655923537937,248.64513771603526,164.30987794204114,229.97559615724603,264.32595005239034
321.8831195375964,221.77834276626967,301.8576776317323,273.13365751313995,312.9576371898702,165.75932974492952,323.73970011501166,267.40953411495985,123,1124.0,244.516821742374,220.7335859685606,259.20170376724525,268.46746546517915,251.8253538905784,164.97125374464804,232.87224281371743,263.5048718978502
324.79234933220744,221.2101462557647,304.174867017832,273.12269332994344,316.85329852116837,165.43497516591356,324.71021738229445,269.13235946057955,120,1244.0,245.5704182591932,219.74532592339023,265.0662223350464,268.2385514554604,250.02230130709137,164.73261291870443,237.2395454224604,263.7532001373183
328.23387469790026,221.34203065756802,307.7156783288607,270.92709666893575,320.35183367741837,165.89229481924468,328.5855899881621,270.79945167188544,111,1355.0,247.6049588150308,220.0450140046904,268.34565807716916,267.83743277987554,255.26084515397048,163.4088018186576,242.5260079381321,264.09283634606635
332.21455703047286,221.499864435705,311.06578391806204,269.71149811116834,322.485978913244,165.34792645546042,333.2734319955032,269.7770332526482,99,1454.0,248.39241048069152,221.1900087268327,270.8990626752535,267.79283625375336,257.378293955674,162.72831356822383,240.67497111758126,262.6480164986064
332.77833205003014,220.1314831798187,310.6597481482225,267.89906349046373,324.1030236201198,164.23073087298573,327.30050165393936,265.02599370012933,100,1554.0,249.55321456140166,220.45271313487427,271.31531176579733,266.06845516327013,260.37773071612855,162.38337927441583,241.7521325473128,262.73317662846574
333.4592925458752,217.6679041716552,314.3517639403002,270.12519632794255,325.0148807596465,162.3134933417378,335.0172930244425,266.88087246171943,97,1651.0,254.02027079534156,217.8893257629829,271.9063249380582,266.95571030586217,259.16720281545304,161.6204717235633,241.51421767014725,262.626575727904
332.94223613384867,214.80854265206227,317.1307518754145,268.27132391335704,326.31247118234006,161.54454159991172,340.5579422766081,261.8639968383355,99,1750.0,256.0712503691251,217.76135536275302,273.02329511161827,266.7684307980792,260.78817433324355,159.13973472296556,242.37482915822642,263.74706227584244
334.49155286389265,215.4984287519896,316.76529416354964,268.6027586587383,326.2382883734665,160.1413664359639,339.75095875383374,265.82050812201993,103,1853.0,257.70490072134004,216.33980835884068,278.72025143246435,263.79990058437363,261.7048260514236,159.49075474857858,243.66045488919124,262.6984837216415
