leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,ms_since_last_frame,ms_since_start,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
410.56295784462037,111.73679473985555,376.0057751885777,250.12399015053313,378.852314025717,138.66007143068146,390.7316544833803,58.379590723438206,1,1.0,315.0141034518376,95.25052325157084,340.1920835661952,249.1202651054409,330.94856889557775,141.11169238107485,352.31944764640673,54.44385840799461
401.1258735960295,104.80257190419262,378.2476082151702,254.64683777072682,375.61173861475777,138.1696550362475,378.8400406167109,45.53317820050113,129,130.0,315.39952852365514,83.66132199976369,340.24345342297136,247.31400723983384,328.7127798874752,138.6090560315767,349.86035253388184,40.85926368143211
391.9634880248052,87.23104130755118,372.30564269210055,250.19115760233052,376.49854381773764,134.40773851930882,378.7946123280007,41.613590607015254,128,258.0,314.1968890526567,81.05631112203903,339.5196843463483,248.25540637630584,328.4438981681035,136.84844512532192,353.75806570685506,34.641220662941706
382.7616789233463,89.19923286845251,371.9825121325586,251.49223843503253,369.9079704790596,132.7865546284197,376.1535158840352,19.374989139651912,126,384.0,317.7002455005595,77.58121042489157,336.19209916901525,250.2705942608708,323.7179197114089,137.19886698332547,347.11172574394897,24.617521890117608
381.06167011615133,90.57588950594973,371.36533701767655,249.70465663489074,370.1816520387362,138.35271814963994,372.91968550542936,44.268676920717716,192,576.0,309.3345506501135,93.667514570243,334.6008915989722,248.859812237614,323.92703837994236,138.91099108495746,347.8294473744198,28.037824528921547
383.3359825073566,86.30606871906973,369.51453150741617,248.8818834515229,372.15982209466176,137.23526571144836,362.89840576819466,40.17523443147381,164,740.0,301.4220432514221,90.39660253558719,333.91216247720484,250.96402477115075,317.0643109794637,138.28433053773495,340.8995966822779,31.234371144576432
382.7582062334218,89.10588980569534,368.1292603186651,249.74820038602024,366.78506054359667,130.95636659669708,363.74953373673736,20.88853666366632,145,885.0,304.44319869226115,77.05083663777525,332.68442331005474,250.344587441441,316.19317497435554,136.15757843777806,337.53460709549074,30.535594899459237
381.70664334486906,86.59724551163534,367.12131338347183,248.11137352125505,367.1457943296558,130.58935905266486,360.1469376865053,41.34052480242855,130,1015.0,299.9814318345776,80.8133249520407,330.6847432184599,248.1981026320271,316.2258457821308,135.47527272506116,332.3568911767448,28.940392762316502
373.92511909140836,77.01545036560277,365.04031801097267,247.26399676231304,365.72008937360124,130.33303094504146,366.12548828125,11.705303803033251,133,1148.0,300.6953432199493,75.41380532695729,328.5871160694396,247.74211625611656,313.4696535469683,135.93137965083548,318.8362534419295,18.654434910024193
379.58036468263015,80.36920622150245,365.2743516107453,245.1159415465657,366.65057437805666,124.67035178187905,378.5646344496021,12.901158451609767,132,1280.0,287.7083138382403,78.5009765625,327.9120391117167,241.9955889610209,312.1027420812956,128.87023817177771,301.33465369753236,19.957049495384787
393.5487928314614,88.940878219876,365.212285373192,237.26819550863792,368.281815020412,122.4191718593611,402.9487282021925,28.970193014450345,133,1413.0,279.2029010964958,83.48079043351034,328.7050705563168,235.23382166526497,310.4520487089688,130.65498542106872,264.95023489630825,27.441842292975696
402.3974030593346,97.6080200086709,366.9362090184139,236.7030011377301,364.67086022981596,124.24427643365284,419.008263909216,57.14864445750824,132,1545.0,270.7528940499303,84.65206920040036,330.1966546258496,236.69398351920455,311.3619226106598,128.01485380668234,249.27404752776854,28.151942894552107
406.03949326735284,106.24304177498054,367.04194013256614,241.279956505392,365.51105924247116,131.33175846520692,438.4674444628648,73.93343996747109,129,1674.0,267.35893350697324,101.546432115005,330.6221716600008,237.31515741857345,310.0322595894811,127.69263298061821,220.39676737089692,60.8434808805744
418.3138228601107,119.43733839802047,365.4098272956019,241.25380655200453,366.56215284484136,133.67048996623302,451.8742852248943,96.08134150929298,131,1805.0,252.5543726913493,123.26034355842346,330.852065351977,242.9622392213217,307.57020864309624,131.09410825573252,202.38996176884086,93.12753059685865
418.4895741591719,132.70843505859378,364.91463334870286,233.91380595142726,368.9361639048124,128.69906673227766,451.40508413947225,114.24855215269476,130,1935.0,251.86596533980236,134.5108108927771,328.07699593055787,243.13538466484096,308.79232027170195,130.11874786051143,206.960026465297,117.62769108565253
413.06192129929434,146.78236937607736,364.68870127548905,234.4164927743932,368.52309006911065,133.02489718508465,459.56749549278845,131.64788419241586,126,2061.0,259.1447250406685,146.65468915077292,330.47915188007715,237.75405992392544,309.1548152690857,135.04631639799615,198.82474944825515,146.92958865725697
411.5628610302346,152.52360306600661,360.8082722226252,233.44766772938797,370.90192476065147,134.1227285038958,454.9406862132429,149.26908510011287,127,2188.0,256.33807842548083,161.3959431224022,327.304120961804,233.91251126218097,310.0684225148168,136.20943361329864,194.89510209870272,170.3371880147805
398.3734361562552,168.4238108027448,369.024653346216,234.17718907692256,369.29901608737777,136.24443563278035,439.7926407467466,173.89595805538082,127,2315.0,269.78654046906087,174.7667897044552,326.1029285334782,237.01472516585926,310.33503929563165,134.6478481903619,232.35481565763843,204.00430346723132
396.21088407400117,178.9611525891939,364.86566558756937,236.39227816218585,366.093576567875,139.68348438629477,425.96977739814736,200.42132041632493,128,2443.0,285.5349372489383,183.5867852587717,328.94268349564044,235.863062631193,311.64319268588366,136.98584600699758,257.14852006745275,220.96993985973646
388.3737741161721,190.95938296504718,364.4220100220698,236.60752849646732,368.00118200975015,139.01551107494856,401.93840856577424,210.5242803173133,127,2570.0,291.3301244275323,188.82224140642376,327.0848106768783,236.94610052685718,311.9030632201177,138.77261735366332,271.83321115508954,238.1188315937952
381.52031248381036,192.7210642858757,365.9392447433674,240.13282069956279,368.6568523781369,142.3247025785073,407.6506904581814,225.9640576237037,124,2694.0,298.74572852562216,191.70743786143242,323.36372598096614,241.24311834043456,311.77909547517413,139.73879885418984,292.83049403830614,248.58254918000026
377.8851182770666,196.72452241076266,367.644939270829,246.27872455162515,367.3779814945292,144.7325785898229,392.5559362113002,242.1736370371754,129,2823.0,303.4645962904872,196.5414206073802,330.8040499497472,245.00196898110818,310.32025162674074,144.09959080380474,315.68639942442394,247.10809870546825
