leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,ms_since_last_frame,ms_since_start,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
348.24651199090675,320.75388285319013,323.575921730917,385.08536783854174,326.3572958023822,247.30182800292968,358.488025102459,382.5441736857096,1,1.0,220.7415331230789,315.842280069987,254.4410270315702,386.30446980794267,243.30008985175462,241.90472335815429,213.6407400662782,382.5251459757487
346.56904276863474,318.42537536621086,312.2923173748079,383.5681579589844,325.117919921875,245.2685333251953,357.27448710457224,381.78961079915365,226,227.0,220.2037313492572,315.3288650512696,254.45551137455175,386.78056640625,243.0992431640625,241.30592575073243,213.82359639152156,383.3728444417318
346.46469266297385,320.0580739339193,323.3187015721056,385.0256774902344,325.7975193711578,246.669612121582,357.09622942815065,382.9577489217122,164,391.0,218.2789997038294,314.29317626953133,254.4662295482198,385.909912109375,241.22184178086582,242.52977091471357,214.30716892930332,382.7304860432943
346.70385542072233,317.504487101237,323.41605364690065,385.34878133138017,322.608410444416,246.76278483072917,357.11056468525874,381.37769927978513,169,560.0,218.96302870453385,316.1172088623046,253.78207047259224,386.8610310872396,241.80904500992574,242.10708465576167,214.3041111680328,383.02001851399734
346.688232421875,318.5896240234375,323.40500728419573,383.69326375325517,322.67026607325823,247.21669006347656,357.28667212314286,381.3271484375,153,713.0,219.48316230148566,315.44301605224615,254.41089367475664,385.7453674316406,241.80824354828385,240.43289820353192,213.4579647877177,382.67099100748703
346.67146176197485,318.67229817708335,311.86991707223365,382.3161331176758,324.29710913486167,245.7504430135091,357.5931256403689,382.01593983968104,161,874.0,218.5656318039191,315.90968322753906,253.77035372374488,385.622296142578,240.6429448362257,241.9904635111491,213.04902423796108,382.7671849568685
346.8309596327485,318.01793111165364,311.65083287973874,383.09384409586585,322.1395293689165,246.91434377034503,357.070568647541,381.25585734049486,170,1044.0,218.9986132012039,315.4255498250325,253.758089659644,386.61264444986983,240.7838404921235,241.87760670979821,213.82806996830175,383.2580795288086
346.7404014712475,317.9444936116536,323.00803462794573,384.16046956380205,321.83891621574026,248.26066182454426,357.0665473312628,380.93916473388674,165,1209.0,218.39507356237198,315.9146748860677,253.66952164446724,386.365478515625,240.4017394018955,241.7553558349609,212.8747938812756,383.57931620279953
347.308382628394,319.95982157389324,322.647252817623,383.6933024088542,323.61772480949026,247.25243835449214,358.24358630571214,381.8896255493164,170,1379.0,219.07130907402663,315.0922276814779,252.9301407610784,386.4639444986979,241.08785060194674,242.13371938069665,213.47360279521004,383.5568593343098
346.77937592053024,318.2731964111328,323.88835969518436,384.7442138671875,322.3710087010118,247.47655334472657,357.969771588435,381.26525166829424,164,1543.0,219.04881611808403,315.87586975097656,253.20661100794055,387.24207967122396,241.0690447697874,241.18033192952475,213.76477551069416,383.5176976521809
