leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y
329.55649654200823,146.28038431803384,254.24476498463116,152.22921752929688,387.4572093525871,152.13251546223958,242.39114830142162,213.50289408365884,448.285641529521,147.80743916829428,235.22779092632356,267.21742197672523,317.45308797867574,268.52633412679035,270.9388517786245,269.59431915283204
330.090117907915,146.77125142415363,251.49545738345287,153.5465128580729,388.91620773565575,153.49569295247395,239.86815605788937,216.43604736328123,450.6253552045979,150.66988423665364,234.93601486331127,278.9444310506185,317.2003974289191,266.57676188151044,273.6473979011911,271.31617431640626
327.88997462538424,144.82614135742188,252.84260834240524,152.665815226237,376.0937765152728,161.5225087483724,242.9111313116355,215.40584513346354,431.89781063892804,152.52004903157552,235.40057319891258,273.086546309789,318.99356829533815,266.299755859375,271.8138625348201,267.38058115641275
328.6065173539959,144.26006113688152,254.02753185835041,154.40148315429687,386.7239670049949,155.03343607584634,241.68813636654716,216.9463338216146,439.434118051998,152.5686248779297,235.32360524036847,270.76466318766273,318.5308187516009,268.7624593098958,275.1425391025231,266.77702077229816
328.01657754866807,142.30284169514974,252.67498879354508,151.1684346516927,377.27672139152156,155.25745239257813,240.5205988649462,214.47017923990884,445.810299732646,150.54051411946614,235.9691534824059,276.46518122355144,316.01670762359123,266.79943135579424,269.31274851814646,264.59489288330076
326.1302710361168,144.0027638753255,255.2046298668033,151.1443105061849,384.08509301357583,158.68482767740886,241.4904730124552,214.3312754313151,455.86119404777156,149.5507049560547,232.90189349065062,277.52484537760415,317.9004276463243,264.19488525390625,268.47843621988767,271.10548706054686
331.5763619845031,145.13349100748698,254.57152119620903,155.45851236979166,393.4913390112705,152.59857381184895,231.1379114369877,216.4333485921224,427.4896780545595,151.28355102539064,211.0216374631788,257.53138122558596,321.6096811763576,266.6642832438151,274.17066830494366,269.2287554423014
329.984607133709,145.01081136067708,259.90459004386526,150.7103271484375,388.8536316918545,139.97417551676432,200.14619070584658,168.87754910786947,441.106213178791,99.49091796875,141.9593625928535,150.5863810221354,322.95801581711066,262.26056722005205,276.2082874735848,266.48119354248047
327.682626192687,143.62250467936198,266.08971692694996,144.34944610595704,381.57751364786117,108.2655029296875,197.45708327996928,114.95567016601562,397.08843143650745,71.08315048217773,187.89330454341703,53.787453206380206,323.6530291447874,263.3614562988281,275.68216692815065,266.08858388264974
330.9854766345415,144.44320678710938,269.19699328062967,141.8386672973633,370.02161888998063,93.69478759765624,227.84368045994495,94.1808837890625,384.15464507556356,55.365867106119794,225.223900966957,56.33933614095052,320.70772064709274,267.6668212890625,278.19453104988474,268.92994893391926
333.6156496141778,136.65015230178832,263.9969982710041,137.6565912882487,359.71923928182633,96.03261311848958,231.83291450875706,93.82025146484375,369.42693120925156,66.82836112976074,238.1950656077901,48.39854532877604,326.20756055487965,264.51930541992186,280.8175479075948,263.40810546875
333.19800179903626,141.09208221435546,274.4263770932057,140.7418706258138,356.9226234310963,94.70535888671876,235.7877992723809,92.53039957682292,351.32530737704917,48.662966918945315,248.2127305327869,39.79773152669271,325.3951125848489,256.0645395914714,283.00723416688015,261.51706949869794
332.31155720695125,139.23052520751952,274.96368108030225,137.7339230855306,354.4902173652024,102.42730305989583,244.87723928983095,102.78355712890625,354.2339427510246,57.047055053710935,257.06531762295083,34.094278971354164,324.3097754306481,260.423383585612,279.8062994284708,261.53664042154946
331.44867843878075,135.71859334309895,274.71247588611044,134.46490402221679,350.040777487833,91.62956339518229,239.91124287589653,97.54407552083333,350.12651687371925,57.441192626953125,256.84325371413934,39.16622517903646,325.640652015561,253.8825948079427,276.9908507300205,255.65584513346354
331.2086832015241,138.46253471374513,265.829125576332,136.85704332987467,351.30160772605024,97.20260823567708,239.75766941758454,97.66209309895834,355.6092389216189,55.38055928548177,249.87960865458504,41.618475341796874,326.50093053598874,254.31192423502603,283.6671893010374,258.4949951171875
329.8282920962475,138.86564712524415,260.4770908043033,141.01433715820312,351.5878165823515,90.39847005208333,237.90896481373272,95.40950113932291,347.79430752113217,51.16547342936198,250.08116475089653,40.022998046875,327.174563548604,257.38141682942705,285.4209584720799,263.73670654296876
327.68188026303153,137.33930269877115,264.4252449410861,136.71050408681234,347.4870125192111,92.7391357421875,235.53203698455312,95.72419840494791,348.2956002657531,59.0468505859375,245.51980140560966,44.025553385416664,327.1527459816855,255.1570617675781,280.96102955302257,262.568701171875
330.6914562788166,140.54156163533528,271.3840819812212,138.26303456624348,343.6233410444416,100.95198567708333,238.13932750264152,97.607861328125,348.67677782402666,53.024367268880205,246.87796170594262,41.699161783854166,319.58893122438525,257.5628173828125,279.81931692654973,259.3167989095052
324.94578177029973,144.4116017659505,263.4065781890369,138.99472452799478,350.38023101306356,100.76431477864583,238.1078323614402,95.55763753255208,349.7599237160605,59.298926798502606,246.08710317142675,40.17802327473958,319.9828711337731,256.9079305013021,281.219506435707,258.5748616536458
320.38431536565065,139.71938501993816,271.1150900418641,139.85394668579102,362.5357285796619,93.33181966145833,236.01372578104989,92.43544921875,348.02502241290983,48.199283854166666,243.41500504290474,41.4408447265625,319.7306188364498,257.5524047851562,275.99366335008966,254.62963155110677
323.5467049020236,135.35601552327475,266.27384173283815,135.8951742808024,364.2971871798156,88.60721537272136,236.69188202404587,91.94040120442708,343.92381011462606,50.02064615885416,247.1868266121286,40.02844034830729,321.71922227202873,256.87225748697915,281.79641273373466,259.2074503580729
325.4994116611168,136.6050992012024,271.4544690241579,138.76140111287435,349.7877617507685,90.84585266113281,236.08764660944706,94.67590738932292,345.6035936699539,48.627435302734376,244.94967301165474,42.77193603515625,324.02126925108865,258.66077677408856,275.6088426933914,260.17405090332034
328.6960544273502,133.58013534545898,271.89791945160414,137.99606526692708,349.42884301357583,88.339013671875,229.958019819416,92.2007568359375,343.5726738601435,55.048431396484375,244.72157362640883,41.401039632161456,324.71715007844523,255.14886678059895,277.2365402471824,261.26157633463544
326.6429023117316,135.38160502115886,270.48849137102974,139.4836784362793,350.6901595318904,87.21514180501302,235.68978669213467,92.8451171875,350.543505058914,48.60703125,244.42579125576333,41.47728068033854,323.1808521708504,259.1908884684245,276.88996862192624,262.82378845214845
327.10828737352716,140.53555119832356,272.338161781186,140.64136250813803,348.54249447681866,93.23899739583334,232.91423810114628,91.05496419270833,353.090835321145,58.23028361002604,250.62762851402408,39.201995849609375,320.77922983638575,258.5296712239583,280.3407732854124,259.2071838378906
328.79715966396645,137.29100812276204,272.59238321273057,140.08351440429686,351.4064681256404,96.1046147664388,236.56477581086708,91.52361653645833,354.11381655833765,51.60048828125,244.99329713915216,42.564980061848956,324.3933875912526,254.6436319986979,279.1657274590164,258.2416524251302
327.9882012038935,136.19983580907186,271.19265972199986,137.60560913085936,353.28495613473365,94.08410135904948,233.0571156486136,93.47116292317708,357.80876584912914,59.203216552734375,244.12868812435966,41.89364420572917,325.3042552510246,253.7130594889323,277.86556056288424,255.40429280598957
326.832811699539,140.81690673828126,264.72000272156765,140.55176493326823,355.0447087522413,96.06851806640626,233.6895872022285,92.75679931640624,357.032476706583,57.75861612955729,234.96426848114515,52.253483072916666,321.31333848296623,258.07672932942705,282.5402011558658,261.78940836588544
327.3371231829534,142.80248565673827,269.24901086775986,143.3007853190104,369.40077708197424,106.65467936197916,210.49015432889345,114.21371256510416,383.3089959816855,70.69038848876953,196.40355794937886,61.46639455159505,319.29081651031,260.64430745442706,275.00833229940446,262.98057352701824
332.1928758464876,142.88336690266928,267.67733814677257,146.9743235270182,380.5497626632941,132.4935073852539,205.72948418288937,133.90697021484374,404.4307215956391,93.77731221516927,169.52932689228996,77.44533182779948,325.92160984727207,255.21971842447917,271.0601326363986,257.90131327311195
329.24773269403175,143.10806070963542,264.5121630058914,146.17205607096355,373.49381318639536,138.62191569010417,212.47158363217216,141.22176513671874,428.01231709464656,117.61213989257813,165.02219403376347,114.74477742513021,320.45000920530225,254.0664510091146,280.6490838723105,257.90838114420575
331.8447933509702,148.54865112304688,257.8616383036629,150.26713053385416,391.07043056800717,147.53915608723958,196.34685979123975,158.515234375,433.45452630715295,141.98369801839192,164.3953327116419,151.01882629394532,325.53207447489757,262.8590972900391,278.7273659627946,267.0934092203776
330.922899590164,148.3006378173828,260.41266519515244,151.54740091959636,374.8238290255187,176.94325561523436,218.58538818359375,195.36180114746094,422.072765913166,191.69629516601563,179.057140913166,228.13556315104165,323.6802978515625,260.4137827555339,275.20163314068907,265.7497278849284
331.796410732582,153.25610860188803,259.7134659563909,153.2612091064453,364.363648961802,199.79401245117188,235.52441503180833,210.6875773111979,404.8757004034324,237.2611899058024,205.96838929223233,263.82591451009114,321.5870961673924,266.2869018554687,275.0166786068776,266.5431386311849
328.4651124047451,159.06427408854165,259.86215860335557,154.26639404296876,345.6083323994621,221.9704793294271,253.32295602266908,217.0713857014974,365.1410872662654,272.5310384114583,240.78958430055712,280.0245371500651,322.35985527663934,272.5993245442708,279.9916611968494,269.875244140625
329.62396840580175,157.21346842447917,260.32470503009733,149.35340372721353,344.8250472272029,221.59671223958333,255.46220823194162,214.18347880045573,368.49529128778175,261.66420796712237,245.21064433113474,279.02142639160155,323.85603307505124,271.98426513671876,282.47665655417524,264.06443684895834
331.32788286052767,158.98764038085938,261.62014020075566,151.16238810221353,344.2159904104765,218.61433105468748,257.3330618436219,213.97193400065103,365.86689308041434,264.7753845214844,250.55809346183403,272.03142674763996,327.45415359246925,269.40647379557294,283.94029360911884,265.12924245198565
330.7716849905546,160.70496215820313,260.9703789382685,151.26185302734376,347.93980332671623,219.1174784342448,254.91302590292008,216.41913553873698,367.79164473736876,272.2429114659627,244.9730284643955,276.6040651957194,326.021520395748,274.0784545898438,285.82720046746925,271.76284357706703
331.30650604748337,158.9829528808594,261.2803604876409,151.79259236653647,345.7430900198515,221.48962097167967,255.66496301869878,214.24466654459636,368.2597152209673,269.4363324483236,243.94023357453895,278.8195205688477,324.3673455910605,268.2076416015625,282.90855432729256,266.7176681518555
330.246217321177,160.837109375,262.40586227667137,155.29570821126302,347.8528792584529,218.11297810872395,256.66551733798667,220.82339986165366,365.67241706222785,270.17652893066406,242.97074414862962,280.9957931518555,325.8800208920338,270.77202962239585,286.6116343013576,269.5662353515625
331.10615514536374,157.71517944335938,264.0541331807121,150.86117960611978,345.59150670786374,219.2692403157552,258.98105708888323,213.14735717773436,365.50938415527344,268.4129908243815,251.41865914766908,275.3661865234375,324.634021196209,270.34922281901044,286.24664006467725,266.66438446044924
331.0740086289703,160.495458984375,262.73414937003713,151.40748291015626,346.05403712538424,221.3646240234375,256.8439781314037,213.68773193359374,364.3958450067239,266.2593297322591,245.17504782754867,270.4836395263672,325.15586177638323,272.867822265625,285.4161597079918,270.02319691975913
332.1428490310419,160.32955118815104,263.484254430552,152.2256103515625,346.8254854796363,216.3001749674479,257.0726498463115,214.81090087890624,363.06633370821595,270.33440526326496,249.78439981429304,270.3317476908366,324.0788854380123,271.04120686848955,281.442138671875,266.2079828898112
330.74683017418033,157.87963053385417,262.4849048051678,154.71155904134113,346.2865350441855,216.9872589111328,256.7100710008965,217.00837300618488,362.04332495517417,267.24619649251304,237.56434656362066,279.7370346069336,324.86139816534325,271.14178466796875,282.26040199154716,265.00966389973956
336.2463272907695,155.6585276285807,264.13143570696724,155.52456868489583,346.7730052510246,219.12900390625,231.6858102767194,208.93090464274087,359.19337638479766,270.06802800496416,193.5157160524462,257.3508646647135,329.37989682056866,265.8715276082357,278.0889412301486,263.576904296875
336.78452988921623,156.0586944580078,264.24012231045083,155.29344482421874,349.71139576396007,216.7637176513672,215.05832659611937,191.49894002278646,353.48125120069164,268.1580571492513,217.40537149398054,217.61077575683592,330.99594166239757,266.9464436848958,281.60336653912657,267.8207722981771
336.3170196032915,156.24738362630208,264.5645902039575,151.4600392659505,343.8442542904713,215.94005330403647,213.97948618404203,174.38425089518228,361.37242051421623,270.01573486328124,124.94742571721312,175.60174865722655,329.4838206807121,265.52916056315104,278.1290873543161,270.8318463643392
335.4893014313745,154.9084218343099,264.4325971759734,151.9260487874349,350.224627385374,218.89461975097655,201.06843513738914,158.67350056966146,354.921410732582,271.02545572916665,129.6879207423476,159.765087890625,327.8735911885246,267.49402008056643,282.0891913742316,265.88857421875
334.52201317959145,153.94644368489583,267.8897925204918,149.3247273763021,343.0538690285605,213.94844563802084,198.8819199859119,152.87830403645833,362.25783851498466,271.54168090820315,126.56491739241804,147.2819040934245,326.9543677158043,265.7820139567057,281.75564725281765,267.6044942220052
335.9854063753222,155.51780904134114,267.36331326844265,152.94010213216146,347.6223864946209,217.64892272949217,240.9907566758453,179.376220703125,361.3793084816855,268.87282511393227,127.17874295594262,157.29813741048176,329.24295194031765,260.42946675618487,281.9139084112449,264.7273234049479
334.96885230892997,155.30702412923176,267.186803598873,152.12217712402344,344.7915599385246,216.03852233886718,228.62554681496545,173.57808634440104,351.48943791623975,261.98688456217445,121.49992395619877,166.39810841878256,330.14369676933916,263.2377522786458,282.9193535476435,265.18341878255205
334.93511350037625,154.78783569335937,269.0997534579918,152.6630859375,344.7800753233863,217.00006815592448,243.97804635470033,180.29859619140626,363.0209640753074,262.8998280843099,186.96320080366291,159.46200052897134,330.7246433945953,266.61652425130205,284.36656314036884,269.7806732177734
335.8035590687736,156.8723948160807,268.85788013896007,153.0044392903646,350.4102342949539,218.5257822672526,237.2907509725602,180.13429158528646,351.2456895171619,265.6054219563802,181.79407738857583,157.47157389322916,329.7209052414191,267.365923055013,285.0569187852203,268.8647689819336
337.23808213531,155.03577372233073,269.147222800333,153.77868041992187,345.18115034259733,216.65383911132812,217.80346079341703,173.85833638509115,359.4733746638064,266.463584391276,136.0796899013832,158.03330688476564,327.3571337090164,265.12114969889325,282.67005194992316,265.83501688639325
336.53071394123015,153.64057210286458,268.13234423027666,151.83976236979166,346.26170274077873,214.63441874186196,233.17187037233447,174.95226236979167,361.716058449667,267.47886352539064,124.54442959144468,164.64679768880208,330.0967137070953,267.13071899414064,282.46754630667266,268.8028991699219
335.7112503051758,155.14808349609376,266.6717269147029,151.05585428873698,344.92707199346825,217.73188476562498,204.52778400358608,152.03641764322916,362.83533115074283,269.4026204427083,130.5793737192623,158.09351196289063,329.8234423027664,267.29101409912107,280.57053462794573,269.68391850789385
333.4248672235208,152.6556844075521,266.86821609246925,152.37776692708334,349.8364477939293,216.13086853027343,240.89776711385758,174.5618428548177,354.787380531186,270.04198404947914,182.85600105660862,153.01130167643228,326.73585985527666,268.1649454752604,281.08926241515115,266.19505666097007
334.74518847856365,154.78209940592447,269.54513199602974,152.88362630208334,348.79010910284325,217.87275085449218,228.3247630635246,169.90149739583333,349.78774574154716,265.3435475667318,127.42983158299181,152.88178507486978,327.6823190157531,266.0195826212565,284.3476752609503,265.72283528645835
337.0409299506516,151.78684692382814,266.4349305199795,150.4299560546875,345.6318219294314,213.16946665445963,207.20253065765883,161.55978597005208,363.83127681544573,268.2638671875,133.55203397156762,161.63211466471353,330.24520523821724,262.6673075358073,282.5592251136655,265.47753651936847
335.4683788487169,154.2602783203125,265.25357806096315,152.55084737141928,346.5937119780994,217.45668029785156,236.0685229692303,175.62327473958334,360.4193455430328,266.9087656656901,185.73072589811733,155.80425313313802,330.0862776959529,268.5447560628255,282.1412863809554,271.0494649251302
335.35520875649377,155.41861877441406,264.6348376664959,151.08860982259114,345.7306408491291,216.07800903320313,195.946192506884,160.97025553385416,355.72749903944674,269.27171427408854,126.5719274301998,164.01671142578124,328.7776499263576,265.71702270507814,278.9827370565446,269.42916946411134
334.87865748170947,151.7733174641927,266.447301645748,150.4318064371745,351.75735423604,214.80036519368488,195.62810478835812,151.83667602539063,354.2686987704918,270.35540771484375,132.37662493596312,157.46630859375,328.07475105660865,264.2472290039062,280.96113861584274,267.1520746866862
335.5332252002153,154.043896484375,267.45150406634224,151.75629069010415,346.5158191118084,216.12873128255208,236.91820250964557,176.72313639322917,361.60937299884733,269.5388895670573,186.20004322489754,152.52641805013022,328.1734619140625,268.38402608235674,281.9690651815446,270.0942832946777
335.0066848504739,154.17874857584636,267.5019811411373,151.44430948893228,348.418251913102,218.3834696451823,235.4618618761907,177.32693888346353,359.0476694576076,263.81846618652344,173.02043176869878,152.5171325683594,326.65786893250515,265.32815704345705,281.4601490458504,266.8603790283203
335.14886236972495,155.31812845865886,265.0737905033299,153.1462209065755,346.32238969646517,220.0617706298828,231.46163540199157,171.91724853515626,347.6154064741291,272.11658204396565,175.9481481333248,157.02798258463542,328.693633532915,267.12451731363933,280.18790123110915,269.09970779418944
334.46457622090327,154.53720092773438,266.96910620517417,153.656982421875,344.8233862704918,215.17947489420573,198.39420681312436,157.46221008300782,361.28292496477974,267.9749735514323,129.4173228779777,162.3121785481771,329.24448282210557,264.3067586263021,282.3749739850154,264.7381266276042
335.3315003817199,156.0033192952474,266.2647324859119,153.68434041341146,344.85352563076333,215.82946166992187,201.45633628720145,160.50117085774738,358.94678534836066,267.41102905273436,130.21548011654713,163.6257751464844,328.8433477683146,268.7651336669922,281.0225860095415,266.2810424804687
334.006133532915,154.6827372233073,267.8751440829918,153.27896830240886,344.75417040215166,216.321147664388,236.91637208031827,173.5162129720052,363.1473068487449,269.25010782877604,125.07037253457993,164.5594497680664,329.68849657402666,262.4332000732422,282.128912253458,266.5508458455404
334.89112428758966,155.64090270996093,264.59234919313525,152.8160166422526,352.4063960841445,218.91346232096353,197.56537740738668,155.35097045898436,354.093777015561,270.2401997884115,127.48911172835554,162.560888671875,327.8073250192111,262.9787902832031,279.2280903800589,267.9308537801107
336.18445108757646,155.10429992675782,268.2558993980533,153.53398946126302,346.00701604123975,216.22394104003905,241.56365566566345,180.9825866699219,363.06710865458507,265.50795694986977,167.79049132300204,155.86519673665364,327.12073554367316,267.55967305501304,282.32773977811223,269.2691818237305
335.69456270874525,155.3015146891276,264.9960056992828,152.38204447428384,344.3751640945185,217.40499674479167,223.59323570376537,170.17462972005208,359.5505831358863,270.1058369954427,124.73764088114754,168.4968526204427,326.94933281570184,267.426936340332,283.09920614273824,268.75167795817055
335.8092872119341,157.30822143554687,262.9939645235656,154.07288208007813,351.9212196225026,219.98041992187498,198.34726477451014,173.52738367716472,350.0252145235656,264.47438659667966,129.75280511574667,175.46361338297527,328.2023305423924,267.988037109375,279.75375616355024,268.1599446614583
336.6853728997903,157.45157165527343,266.94981909579917,154.46861572265624,344.70494004546623,219.22069193522134,213.00246742123466,189.91517842610676,355.81749687820184,270.8966491699219,230.75864698066087,175.79206034342448,328.4811511430584,269.0126614888509,277.19238781538166,269.23116302490234
335.43397209292556,156.64885457356772,260.48799708632174,154.25973714192708,344.05395307697233,217.465532430013,238.76973936987707,207.71937713623046,358.3883837090164,268.59295247395835,199.15837922643445,253.0764363606771,324.82347832351434,267.0724812825521,277.07947777920083,263.811083984375
332.53785705566406,157.0803263346354,263.704827980917,150.40813395182292,347.38985955910607,217.27098185221354,256.54164598808916,210.11284637451172,356.2589671650871,265.47064412434895,249.57159724001025,270.7480529785156,326.27968309746416,263.8517211914062,282.67856685450823,265.7802022298177
333.46744474817496,159.97852376302083,263.27860547675465,151.68102416992187,347.3940959992956,219.00601094563802,257.0890913165984,213.23725077311198,346.78440781890373,266.0917424519857,252.09167880699283,268.65460205078125,325.9942506883965,266.21702473958334,280.6378674116291,263.0631866455078
332.50256747886783,157.79559326171875,265.8853939869365,151.11005859375,344.53298499935966,218.5077901204427,257.7868392193904,212.4944849650065,356.54882012038934,268.76768391927084,250.19984210905483,269.7699239095052,328.45590259989757,265.02135009765624,282.02671838979256,265.94845631917315
333.0254849293193,157.97402954101562,265.7517445048348,151.08838500976563,346.97669857838116,217.80111999511718,259.71391321401126,213.19133961995442,356.43955718493856,266.78203735351565,252.24983190317624,272.27147420247394,328.82517730212606,265.82227223714193,281.85190969998723,265.20727793375653
332.1716796374712,157.52256469726564,264.91324077668736,150.47339884440103,344.73323034067624,215.4000467936198,258.5157030449539,214.57547505696616,362.33410244300717,269.47853800455727,251.58588947233608,265.8631820678711,326.80175581134733,270.2331624348958,282.187276871478,265.10643107096354
331.0820167416432,156.47523600260416,262.7006996029713,150.7819600423177,354.95618476242316,213.6188710530599,255.7819724161117,211.23533782958984,373.5408835489242,254.12194010416667,247.35859455046108,267.3698791503906,323.01400806864757,268.2435302734375,276.56219832623594,262.47380981445315
331.5804153192239,151.0449198404948,263.056414494749,150.60923665364584,371.9346043320953,190.1349629720052,256.7096567622951,209.05966415405274,397.05273237384733,194.34488118489583,246.51642145876025,266.6768005371094,322.3504758741035,262.9156453450521,278.56775002401383,263.5449961344401
340.23509141265373,152.49990844726562,259.9852034772029,151.4089152018229,385.75714111328125,167.35943196614582,254.15695840804304,215.39819030761717,422.51913101946724,156.75116475423178,245.7279743132044,269.93324991861977,321.9171382716445,262.3684855143229,278.3806692654969,267.0430750528971
342.10290777487836,148.38099060058593,261.5464762703317,149.66974080403645,401.17577324538934,147.77983601888022,256.2037413550205,212.84105275472004,440.13049091276577,141.91321461995443,246.28349429271262,271.41713053385416,325.88436939677257,269.5937825520833,280.6630148965804,267.08917744954425
338.1979547719487,145.87251892089844,260.70555039702873,150.0151835123698,390.41646988665474,151.30573323567708,254.78421570824796,212.63832092285156,432.56680998254996,135.9196818033854,250.11685931096312,268.16094970703125,327.48487728931866,264.4678894042969,286.032500720415,263.6155497233073
338.1921769439197,147.74671020507813,263.4789613817559,152.38050638834636,391.5590019851435,151.50172119140626,255.55280241419058,208.55279032389322,435.0481563630652,139.2043009440104,246.7918661148822,273.03444010416666,325.9752387375128,268.84274673461914,279.274175925333,265.27182057698565
340.881236091989,146.75046997070314,264.5250849489306,153.20901794433593,389.77865850730024,151.1653299967448,255.7245993692367,206.7939993540446,424.710723376665,154.15504862467446,249.38819359951333,275.25218505859374,328.25481577388575,268.2743906656901,283.5146134173284,264.4149963378906
